chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9826603	chr21	9826603	R	18	66.67	33.33
chr21.9826607	chr21	9826607	R	17	94.12	5.88
chr21.9826612	chr21	9826612	R	17	0.00	100.00
chr21.9826615	chr21	9826615	R	18	0.00	100.00
chr21.9826621	chr21	9826621	R	18	66.67	33.33
chr21.9826626	chr21	9826626	R	16	56.25	43.75
chr21.9826629	chr21	9826629	R	18	0.00	100.00
chr21.9826632	chr21	9826632	R	16	0.00	100.00
chr21.9826636	chr21	9826636	R	18	0.00	100.00
chr21.9826638	chr21	9826638	R	15	80.00	20.00
chr21.9826642	chr21	9826642	R	18	0.00	100.00
chr21.9826645	chr21	9826645	R	16	68.75	31.25
chr21.9826689	chr21	9826689	R	21	4.76	95.24
chr21.9826693	chr21	9826693	R	39	69.23	30.77
chr21.9826695	chr21	9826695	R	41	0.00	100.00
chr21.9826700	chr21	9826700	R	41	60.98	39.02
chr21.9826705	chr21	9826705	R	41	56.10	43.90
chr21.9826709	chr21	9826709	R	40	0.00	100.00
chr21.9826717	chr21	9826717	R	38	0.00	100.00
chr21.9826719	chr21	9826719	R	38	0.00	100.00
chr21.9826723	chr21	9826723	R	41	63.41	36.59
chr21.9826727	chr21	9826727	R	40	50.00	50.00
chr21.9826729	chr21	9826729	R	41	0.00	100.00
chr21.9826732	chr21	9826732	R	38	0.00	100.00
chr21.9826740	chr21	9826740	R	38	55.26	44.74
chr21.9826743	chr21	9826743	R	39	92.31	7.69
chr21.9826745	chr21	9826745	R	42	4.76	95.24
chr21.9826756	chr21	9826756	R	38	0.00	100.00
chr21.9826758	chr21	9826758	R	38	0.00	100.00
chr21.9826766	chr21	9826766	R	35	54.29	45.71
chr21.9826841	chr21	9826841	R	12	0.00	100.00
chr21.9826845	chr21	9826845	R	29	68.97	31.03
chr21.9826848	chr21	9826848	R	29	68.97	31.03
chr21.9826854	chr21	9826854	R	29	0.00	100.00
chr21.9826856	chr21	9826856	R	30	53.33	46.67
chr21.9826860	chr21	9826860	R	30	63.33	36.67
chr21.9826864	chr21	9826864	R	30	26.67	73.33
chr21.9826874	chr21	9826874	R	27	77.78	22.22
chr21.9826878	chr21	9826878	R	30	0.00	100.00
chr21.9826882	chr21	9826882	R	31	0.00	100.00
chr21.9826886	chr21	9826886	R	30	66.67	33.33
chr21.9826888	chr21	9826888	R	31	74.19	25.81
chr21.9826893	chr21	9826893	R	29	0.00	100.00
chr21.9826897	chr21	9826897	R	30	0.00	100.00
chr21.9826901	chr21	9826901	R	30	0.00	100.00
chr21.9826905	chr21	9826905	R	30	66.67	33.33
chr21.9826909	chr21	9826909	R	31	61.29	38.71
chr21.9826912	chr21	9826912	R	30	0.00	100.00
chr21.9826921	chr21	9826921	R	29	65.52	34.48
chr21.9826927	chr21	9826927	R	28	0.00	100.00
chr21.9826932	chr21	9826932	R	28	0.00	100.00
chr21.9826935	chr21	9826935	R	28	50.00	50.00
chr21.9826975	chr21	9826975	R	45	37.78	62.22
chr21.9826977	chr21	9826977	R	43	0.00	100.00
chr21.9826980	chr21	9826980	R	46	2.17	97.83
chr21.9826988	chr21	9826988	R	78	58.97	41.03
chr21.9826991	chr21	9826991	R	82	58.54	41.46
chr21.9826993	chr21	9826993	R	82	48.78	51.22
chr21.9827070	chr21	9827070	R	45	75.56	24.44
chr21.9827074	chr21	9827074	R	45	57.78	42.22
chr21.9827078	chr21	9827078	R	44	65.91	34.09
chr21.9827094	chr21	9827094	R	66	1.52	98.48
chr21.9827130	chr21	9827130	R	69	72.46	27.54
chr21.9827134	chr21	9827134	R	62	77.42	22.58
chr21.9827184	chr21	9827184	R	66	0.00	100.00
chr21.9827187	chr21	9827187	R	68	63.24	36.76
chr21.9827191	chr21	9827191	R	61	0.00	100.00
chr21.9827204	chr21	9827204	R	68	0.00	100.00
chr21.9827206	chr21	9827206	R	68	0.00	100.00
chr21.9827217	chr21	9827217	R	68	54.41	45.59
chr21.9827244	chr21	9827244	R	68	0.00	100.00
chr21.9827286	chr21	9827286	R	19	84.21	15.79
chr21.9827311	chr21	9827311	R	18	0.00	100.00
chr21.9827320	chr21	9827320	R	18	66.67	33.33
chr21.9827324	chr21	9827324	R	18	0.00	100.00
chr21.9827331	chr21	9827331	R	19	52.63	47.37
chr21.9827336	chr21	9827336	R	31	67.74	32.26
chr21.9827339	chr21	9827339	R	33	60.61	39.39
chr21.9827342	chr21	9827342	R	30	43.33	56.67
chr21.9827351	chr21	9827351	R	33	51.52	48.48
chr21.9827355	chr21	9827355	R	36	66.67	33.33
chr21.9827374	chr21	9827374	R	33	0.00	100.00
chr21.9827384	chr21	9827384	R	19	0.00	100.00
chr21.9827387	chr21	9827387	R	19	78.95	21.05
chr21.9827407	chr21	9827407	R	19	0.00	100.00
chr21.9827414	chr21	9827414	R	19	0.00	100.00
chr21.9827429	chr21	9827429	R	19	42.11	57.89
chr21.9827435	chr21	9827435	R	46	34.78	65.22
chr21.9827455	chr21	9827455	R	64	0.00	100.00
chr21.9827484	chr21	9827484	R	65	58.46	41.54
chr21.9827486	chr21	9827486	R	63	0.00	100.00
chr21.9827503	chr21	9827503	R	66	0.00	100.00
chr21.9827508	chr21	9827508	R	63	63.49	36.51
chr21.9829442	chr21	9829442	F	87	2.30	97.70
chr21.9829457	chr21	9829457	F	95	64.21	35.79
chr21.9829537	chr21	9829537	F	39	0.00	100.00
chr21.9829443	chr21	9829443	R	28	0.00	100.00
chr21.9829458	chr21	9829458	R	80	77.50	22.50
chr21.9829538	chr21	9829538	R	66	74.24	25.76
chr21.9869241	chr21	9869241	R	27	0.00	100.00
chr21.9869296	chr21	9869296	R	60	0.00	100.00
chr21.9869881	chr21	9869881	R	15	0.00	100.00
chr21.9876255	chr21	9876255	F	37	62.16	37.84
chr21.9876267	chr21	9876267	F	37	0.00	100.00
chr21.9876433	chr21	9876433	F	37	70.27	29.73
chr21.9876268	chr21	9876268	R	38	63.16	36.84
chr21.9876434	chr21	9876434	R	37	0.00	100.00
chr21.9876467	chr21	9876467	R	36	69.44	30.56
chr21.9876832	chr21	9876832	F	25	80.00	20.00
chr21.9876837	chr21	9876837	F	25	36.00	64.00
chr21.9876842	chr21	9876842	F	25	4.00	96.00
chr21.9876890	chr21	9876890	F	24	0.00	100.00
chr21.9876903	chr21	9876903	F	37	0.00	100.00
chr21.9876905	chr21	9876905	F	33	66.67	33.33
chr21.9876938	chr21	9876938	F	21	80.95	19.05
chr21.9876962	chr21	9876962	F	23	39.13	60.87
chr21.9876981	chr21	9876981	F	25	52.00	48.00
chr21.9876838	chr21	9876838	R	15	0.00	100.00
chr21.9876843	chr21	9876843	R	14	64.29	35.71
chr21.9876891	chr21	9876891	R	13	61.54	38.46
chr21.9876904	chr21	9876904	R	28	60.71	39.29
chr21.9876906	chr21	9876906	R	29	48.28	51.72
chr21.9876939	chr21	9876939	R	15	73.33	26.67
chr21.9876963	chr21	9876963	R	15	46.67	53.33
chr21.9876982	chr21	9876982	R	15	53.33	46.67
chr21.9876999	chr21	9876999	R	15	46.67	53.33
chr21.9880318	chr21	9880318	F	20	70.00	30.00
chr21.9880332	chr21	9880332	F	18	0.00	100.00
chr21.9880456	chr21	9880456	F	17	58.82	41.18
chr21.9880159	chr21	9880159	R	10	100.00	0.00
chr21.9880333	chr21	9880333	R	23	60.87	39.13
chr21.9880457	chr21	9880457	R	24	0.00	100.00
chr21.9880462	chr21	9880462	R	23	73.91	26.09
chr21.9882113	chr21	9882113	F	31	70.97	29.03
chr21.9882118	chr21	9882118	F	37	81.08	18.92
chr21.9882147	chr21	9882147	F	36	0.00	100.00
chr21.9882164	chr21	9882164	F	37	0.00	100.00
chr21.9882201	chr21	9882201	F	17	0.00	100.00
chr21.9882114	chr21	9882114	R	21	0.00	100.00
chr21.9882119	chr21	9882119	R	48	60.42	39.58
chr21.9882148	chr21	9882148	R	49	67.35	32.65
chr21.9882165	chr21	9882165	R	47	38.30	61.70
chr21.9882202	chr21	9882202	R	79	0.00	100.00
chr21.9882211	chr21	9882211	R	71	70.42	29.58
chr21.9882219	chr21	9882219	R	74	64.86	35.14
chr21.9882227	chr21	9882227	R	71	0.00	100.00
chr21.9882247	chr21	9882247	R	74	56.76	43.24
chr21.9908338	chr21	9908338	F	12	58.33	41.67
chr21.9908399	chr21	9908399	F	23	69.57	30.43
chr21.9908425	chr21	9908425	F	19	26.32	73.68
chr21.9909517	chr21	9909517	R	16	62.50	37.50
chr21.9909519	chr21	9909519	R	16	68.75	31.25
chr21.9909525	chr21	9909525	R	13	76.92	23.08
chr21.9909537	chr21	9909537	R	13	0.00	100.00
chr21.9909569	chr21	9909569	R	15	66.67	33.33
chr21.9909576	chr21	9909576	R	13	46.15	53.85
chr21.9909602	chr21	9909602	R	14	57.14	42.86
chr21.9909606	chr21	9909606	R	13	0.00	100.00
chr21.9909608	chr21	9909608	R	12	50.00	50.00
chr21.9909612	chr21	9909612	R	14	64.29	35.71
chr21.9909619	chr21	9909619	R	15	0.00	100.00
chr21.9909650	chr21	9909650	R	16	56.25	43.75
chr21.9909657	chr21	9909657	R	16	68.75	31.25
chr21.9909698	chr21	9909698	R	16	0.00	100.00
chr21.9910350	chr21	9910350	F	15	80.00	20.00
chr21.9910374	chr21	9910374	F	14	71.43	28.57
chr21.9910401	chr21	9910401	F	17	58.82	41.18
chr21.9910438	chr21	9910438	F	24	70.83	29.17
chr21.9910467	chr21	9910467	F	15	80.00	20.00
chr21.9910499	chr21	9910499	F	29	79.31	20.69
chr21.9910529	chr21	9910529	F	29	65.52	34.48
chr21.9910547	chr21	9910547	F	51	41.18	58.82
chr21.9910627	chr21	9910627	F	15	0.00	100.00
chr21.9910375	chr21	9910375	R	31	58.06	41.94
chr21.9910402	chr21	9910402	R	35	57.14	42.86
chr21.9910439	chr21	9910439	R	60	0.00	100.00
chr21.9910468	chr21	9910468	R	32	56.25	43.75
chr21.9910500	chr21	9910500	R	45	51.11	48.89
chr21.9910530	chr21	9910530	R	23	69.57	30.43
chr21.9910548	chr21	9910548	R	46	30.43	69.57
chr21.9910628	chr21	9910628	R	45	51.11	48.89
chr21.9913738	chr21	9913738	F	36	88.89	11.11
chr21.9913766	chr21	9913766	F	36	100.00	0.00
chr21.9913769	chr21	9913769	F	37	72.97	27.03
chr21.9913799	chr21	9913799	F	18	0.00	100.00
chr21.9913833	chr21	9913833	F	47	100.00	0.00
chr21.9913849	chr21	9913849	F	74	89.19	10.81
chr21.9913885	chr21	9913885	F	90	100.00	0.00
chr21.9913890	chr21	9913890	F	86	100.00	0.00
chr21.9913739	chr21	9913739	R	15	13.33	86.67
chr21.9913767	chr21	9913767	R	27	100.00	0.00
chr21.9913770	chr21	9913770	R	27	0.00	100.00
chr21.9913800	chr21	9913800	R	28	78.57	21.43
chr21.9913850	chr21	9913850	R	90	88.89	11.11
chr21.9913886	chr21	9913886	R	89	85.39	14.61
chr21.9913891	chr21	9913891	R	91	100.00	0.00
chr21.9913937	chr21	9913937	R	47	85.11	14.89
chr21.9925836	chr21	9925836	F	34	94.12	5.88
chr21.9925845	chr21	9925845	F	34	0.00	100.00
chr21.9925913	chr21	9925913	F	60	86.67	13.33
chr21.9925917	chr21	9925917	F	63	100.00	0.00
chr21.9925954	chr21	9925954	F	32	100.00	0.00
chr21.9925964	chr21	9925964	F	32	0.00	100.00
chr21.9925972	chr21	9925972	F	34	88.24	11.76
chr21.9925978	chr21	9925978	F	35	100.00	0.00
chr21.9925995	chr21	9925995	F	34	76.47	23.53
chr21.9926005	chr21	9926005	F	14	57.14	42.86
chr21.9926039	chr21	9926039	F	14	85.71	14.29
chr21.9926052	chr21	9926052	F	14	92.86	7.14
chr21.9926079	chr21	9926079	F	27	92.59	7.41
chr21.9926092	chr21	9926092	F	23	82.61	17.39
chr21.9926102	chr21	9926102	F	21	85.71	14.29
chr21.9926148	chr21	9926148	F	14	78.57	21.43
chr21.9925846	chr21	9925846	R	32	3.12	96.88
chr21.9925914	chr21	9925914	R	60	83.33	16.67
chr21.9925918	chr21	9925918	R	62	100.00	0.00
chr21.9925955	chr21	9925955	R	35	74.29	25.71
chr21.9925965	chr21	9925965	R	34	100.00	0.00
chr21.9925973	chr21	9925973	R	34	100.00	0.00
chr21.9925979	chr21	9925979	R	35	77.14	22.86
chr21.9925996	chr21	9925996	R	36	77.78	22.22
chr21.9926006	chr21	9926006	R	34	94.12	5.88
chr21.9926080	chr21	9926080	R	12	100.00	0.00
chr21.9926093	chr21	9926093	R	11	100.00	0.00
chr21.9926563	chr21	9926563	F	18	88.89	11.11
chr21.9926567	chr21	9926567	F	17	70.59	29.41
chr21.9926585	chr21	9926585	F	19	0.00	100.00
chr21.9926594	chr21	9926594	F	19	78.95	21.05
chr21.9926601	chr21	9926601	F	19	89.47	10.53
chr21.9926626	chr21	9926626	F	10	0.00	100.00
chr21.9926653	chr21	9926653	F	43	88.37	11.63
chr21.9926671	chr21	9926671	F	79	88.61	11.39
chr21.9926673	chr21	9926673	F	80	0.00	100.00
chr21.9926682	chr21	9926682	F	81	82.72	17.28
chr21.9926684	chr21	9926684	F	85	92.94	7.06
chr21.9926686	chr21	9926686	F	85	0.00	100.00
chr21.9926693	chr21	9926693	F	85	88.24	11.76
chr21.9926701	chr21	9926701	F	81	82.72	17.28
chr21.9926712	chr21	9926712	F	84	72.62	27.38
chr21.9926734	chr21	9926734	F	85	51.76	48.24
chr21.9926741	chr21	9926741	F	80	88.75	11.25
chr21.9926764	chr21	9926764	F	48	93.75	6.25
chr21.9926774	chr21	9926774	F	48	0.00	100.00
chr21.9926776	chr21	9926776	F	47	0.00	100.00
chr21.9926807	chr21	9926807	F	83	95.18	4.82
chr21.9926809	chr21	9926809	F	87	86.21	13.79
chr21.9926825	chr21	9926825	F	88	97.73	2.27
chr21.9926827	chr21	9926827	F	84	97.62	2.38
chr21.9926882	chr21	9926882	F	48	60.42	39.58
chr21.9926886	chr21	9926886	F	17	100.00	0.00
chr21.9926892	chr21	9926892	F	18	66.67	33.33
chr21.9926895	chr21	9926895	F	18	77.78	22.22
chr21.9926928	chr21	9926928	F	18	88.89	11.11
chr21.9926564	chr21	9926564	R	10	0.00	100.00
chr21.9926568	chr21	9926568	R	20	60.00	40.00
chr21.9926586	chr21	9926586	R	20	100.00	0.00
chr21.9926595	chr21	9926595	R	19	100.00	0.00
chr21.9926602	chr21	9926602	R	20	100.00	0.00
chr21.9926627	chr21	9926627	R	20	80.00	20.00
chr21.9926672	chr21	9926672	R	82	70.73	29.27
chr21.9926674	chr21	9926674	R	77	90.91	9.09
chr21.9926683	chr21	9926683	R	84	70.24	29.76
chr21.9926685	chr21	9926685	R	86	69.77	30.23
chr21.9926687	chr21	9926687	R	87	0.00	100.00
chr21.9926694	chr21	9926694	R	80	80.00	20.00
chr21.9926702	chr21	9926702	R	84	75.00	25.00
chr21.9926713	chr21	9926713	R	84	83.33	16.67
chr21.9926735	chr21	9926735	R	85	89.41	10.59
chr21.9926742	chr21	9926742	R	82	89.02	10.98
chr21.9926765	chr21	9926765	R	41	80.49	19.51
chr21.9926775	chr21	9926775	R	38	86.84	13.16
chr21.9926777	chr21	9926777	R	36	83.33	16.67
chr21.9926808	chr21	9926808	R	72	93.06	6.94
chr21.9926810	chr21	9926810	R	68	94.12	5.88
chr21.9926826	chr21	9926826	R	68	77.94	22.06
chr21.9926828	chr21	9926828	R	72	97.22	2.78
chr21.9926883	chr21	9926883	R	38	73.68	26.32
chr21.9926887	chr21	9926887	R	50	66.00	34.00
chr21.9926893	chr21	9926893	R	24	0.00	100.00
chr21.9926896	chr21	9926896	R	23	82.61	17.39
chr21.9926929	chr21	9926929	R	24	91.67	8.33
chr21.9926933	chr21	9926933	R	24	91.67	8.33
chr21.9931262	chr21	9931262	R	49	0.00	100.00
chr21.9931323	chr21	9931323	R	94	75.53	24.47
chr21.9963396	chr21	9963396	F	56	64.29	35.71
chr21.9963455	chr21	9963455	F	54	51.85	48.15
chr21.9963525	chr21	9963525	F	55	1.82	98.18
chr21.9963456	chr21	9963456	R	56	66.07	33.93
chr21.9963526	chr21	9963526	R	55	36.36	63.64
chr21.9963571	chr21	9963571	R	58	0.00	100.00
chr21.9968470	chr21	9968470	F	17	0.00	100.00
chr21.9968480	chr21	9968480	F	17	0.00	100.00
chr21.9968501	chr21	9968501	F	29	31.03	68.97
chr21.9968507	chr21	9968507	F	32	0.00	100.00
chr21.9968558	chr21	9968558	F	33	72.73	27.27
chr21.9968562	chr21	9968562	F	31	0.00	100.00
chr21.9968565	chr21	9968565	F	30	73.33	26.67
chr21.9968575	chr21	9968575	F	17	64.71	35.29
chr21.9968583	chr21	9968583	F	15	46.67	53.33
chr21.9968596	chr21	9968596	F	15	100.00	0.00
chr21.9968605	chr21	9968605	F	15	0.00	100.00
chr21.9968610	chr21	9968610	F	14	64.29	35.71
chr21.9968613	chr21	9968613	F	15	0.00	100.00
chr21.9968619	chr21	9968619	F	14	0.00	100.00
chr21.9968699	chr21	9968699	F	14	100.00	0.00
chr21.9968707	chr21	9968707	F	12	0.00	100.00
chr21.9968716	chr21	9968716	F	14	71.43	28.57
chr21.9968720	chr21	9968720	F	13	69.23	30.77
chr21.9968508	chr21	9968508	R	10	20.00	80.00
chr21.9968597	chr21	9968597	R	20	45.00	55.00
chr21.9968606	chr21	9968606	R	20	50.00	50.00
chr21.9968611	chr21	9968611	R	17	0.00	100.00
chr21.9968614	chr21	9968614	R	19	73.68	26.32
chr21.9968620	chr21	9968620	R	17	58.82	41.18
chr21.9968700	chr21	9968700	R	19	0.00	100.00
chr21.9968708	chr21	9968708	R	19	73.68	26.32
chr21.9968717	chr21	9968717	R	19	0.00	100.00
chr21.9968721	chr21	9968721	R	20	70.00	30.00
chr21.9968724	chr21	9968724	R	20	90.00	10.00
chr21.10201250	chr21	10201250	F	11	81.82	18.18
chr21.10201272	chr21	10201272	F	10	70.00	30.00
chr21.10371791	chr21	10371791	R	25	4.00	96.00
chr21.10371851	chr21	10371851	R	46	73.91	26.09
chr21.10371864	chr21	10371864	R	46	100.00	0.00
chr21.10395276	chr21	10395276	F	58	75.86	24.14
chr21.10395280	chr21	10395280	F	58	0.00	100.00
chr21.10395292	chr21	10395292	F	56	76.79	23.21
chr21.10395370	chr21	10395370	F	95	0.00	100.00
chr21.10395381	chr21	10395381	F	57	77.19	22.81
chr21.10395281	chr21	10395281	R	53	86.79	13.21
chr21.10395293	chr21	10395293	R	55	60.00	40.00
chr21.10395371	chr21	10395371	R	93	52.69	47.31
chr21.10395382	chr21	10395382	R	52	86.54	13.46
chr21.10395413	chr21	10395413	R	54	59.26	40.74
chr21.10428163	chr21	10428163	F	15	80.00	20.00
chr21.10428261	chr21	10428261	F	11	81.82	18.18
chr21.10491755	chr21	10491755	F	10	100.00	0.00
chr21.10491906	chr21	10491906	F	10	100.00	0.00
chr21.10491963	chr21	10491963	F	14	0.00	100.00
chr21.10491795	chr21	10491795	R	22	4.55	95.45
chr21.10491870	chr21	10491870	R	20	90.00	10.00
chr21.10491907	chr21	10491907	R	21	95.24	4.76
chr21.10491964	chr21	10491964	R	20	75.00	25.00
chr21.10572181	chr21	10572181	F	11	72.73	27.27
chr21.10572227	chr21	10572227	F	11	0.00	100.00
chr21.10572271	chr21	10572271	F	18	77.78	22.22
chr21.10596707	chr21	10596707	F	12	58.33	41.67
chr21.10596734	chr21	10596734	F	14	100.00	0.00
chr21.10596743	chr21	10596743	F	13	30.77	69.23
chr21.10596755	chr21	10596755	F	13	84.62	15.38
chr21.10596708	chr21	10596708	R	13	0.00	100.00
chr21.10596735	chr21	10596735	R	28	71.43	28.57
chr21.10596744	chr21	10596744	R	29	79.31	20.69
chr21.10596756	chr21	10596756	R	30	46.67	53.33
chr21.10596786	chr21	10596786	R	28	0.00	100.00
chr21.10597233	chr21	10597233	F	10	100.00	0.00
chr21.10597247	chr21	10597247	F	12	83.33	16.67
chr21.10597270	chr21	10597270	F	11	100.00	0.00
chr21.10597277	chr21	10597277	F	10	0.00	100.00
chr21.10597281	chr21	10597281	F	12	0.00	100.00
chr21.10597283	chr21	10597283	F	12	0.00	100.00
chr21.10597210	chr21	10597210	R	16	75.00	25.00
chr21.10597221	chr21	10597221	R	23	65.22	34.78
chr21.10597234	chr21	10597234	R	27	77.78	22.22
chr21.10597248	chr21	10597248	R	29	75.86	24.14
chr21.10597271	chr21	10597271	R	31	93.55	6.45
chr21.10597278	chr21	10597278	R	28	85.71	14.29
chr21.10597282	chr21	10597282	R	28	71.43	28.57
chr21.10597284	chr21	10597284	R	29	82.76	17.24
chr21.10597288	chr21	10597288	R	28	71.43	28.57
chr21.10597306	chr21	10597306	R	16	0.00	100.00
chr21.10597308	chr21	10597308	R	16	75.00	25.00
chr21.10597319	chr21	10597319	R	16	62.50	37.50
chr21.10597878	chr21	10597878	F	14	0.00	100.00
chr21.10597885	chr21	10597885	F	14	0.00	100.00
chr21.10597912	chr21	10597912	F	13	0.00	100.00
chr21.10597920	chr21	10597920	F	13	92.31	7.69
chr21.10597924	chr21	10597924	F	14	85.71	14.29
chr21.10597932	chr21	10597932	F	13	92.31	7.69
chr21.10597953	chr21	10597953	F	13	69.23	30.77
chr21.10597960	chr21	10597960	F	23	91.30	8.70
chr21.10597968	chr21	10597968	F	24	79.17	20.83
chr21.10597990	chr21	10597990	F	12	91.67	8.33
chr21.10598118	chr21	10598118	F	30	60.00	40.00
chr21.10598137	chr21	10598137	F	30	0.00	100.00
chr21.10598176	chr21	10598176	F	54	81.48	18.52
chr21.10598190	chr21	10598190	F	53	96.23	3.77
chr21.10598199	chr21	10598199	F	55	80.00	20.00
chr21.10598202	chr21	10598202	F	54	0.00	100.00
chr21.10598205	chr21	10598205	F	55	92.73	7.27
chr21.10598210	chr21	10598210	F	47	0.00	100.00
chr21.10598232	chr21	10598232	F	27	77.78	22.22
chr21.10598236	chr21	10598236	F	35	94.29	5.71
chr21.10598266	chr21	10598266	F	35	0.00	100.00
chr21.10598275	chr21	10598275	F	34	94.12	5.88
chr21.10598282	chr21	10598282	F	36	69.44	30.56
chr21.10598298	chr21	10598298	F	39	71.79	28.21
chr21.10598314	chr21	10598314	F	61	0.00	100.00
chr21.10598316	chr21	10598316	F	56	85.71	14.29
chr21.10598336	chr21	10598336	F	30	60.00	40.00
chr21.10598367	chr21	10598367	F	36	97.22	2.78
chr21.10598373	chr21	10598373	F	35	2.86	97.14
chr21.10598386	chr21	10598386	F	36	83.33	16.67
chr21.10598390	chr21	10598390	F	36	80.56	19.44
chr21.10598393	chr21	10598393	F	35	85.71	14.29
chr21.10597886	chr21	10597886	R	19	68.42	31.58
chr21.10597913	chr21	10597913	R	19	94.74	5.26
chr21.10597921	chr21	10597921	R	15	73.33	26.67
chr21.10597925	chr21	10597925	R	17	82.35	17.65
chr21.10597933	chr21	10597933	R	17	94.12	5.88
chr21.10597954	chr21	10597954	R	15	80.00	20.00
chr21.10597961	chr21	10597961	R	33	6.06	93.94
chr21.10597969	chr21	10597969	R	33	72.73	27.27
chr21.10597991	chr21	10597991	R	16	0.00	100.00
chr21.10598051	chr21	10598051	R	19	68.42	31.58
chr21.10598138	chr21	10598138	R	49	0.00	100.00
chr21.10598177	chr21	10598177	R	51	0.00	100.00
chr21.10598191	chr21	10598191	R	51	96.08	3.92
chr21.10598200	chr21	10598200	R	51	100.00	0.00
chr21.10598203	chr21	10598203	R	48	97.92	2.08
chr21.10598206	chr21	10598206	R	47	74.47	25.53
chr21.10598211	chr21	10598211	R	48	100.00	0.00
chr21.10598233	chr21	10598233	R	27	88.89	11.11
chr21.10598237	chr21	10598237	R	27	77.78	22.22
chr21.10598267	chr21	10598267	R	37	78.38	21.62
chr21.10598276	chr21	10598276	R	35	88.57	11.43
chr21.10598283	chr21	10598283	R	35	0.00	100.00
chr21.10598299	chr21	10598299	R	43	95.35	4.65
chr21.10598315	chr21	10598315	R	66	0.00	100.00
chr21.10598317	chr21	10598317	R	63	90.48	9.52
chr21.10598337	chr21	10598337	R	37	0.00	100.00
chr21.10598368	chr21	10598368	R	36	80.56	19.44
chr21.10598374	chr21	10598374	R	37	81.08	18.92
chr21.10598387	chr21	10598387	R	37	81.08	18.92
chr21.10598391	chr21	10598391	R	37	62.16	37.84
chr21.10598394	chr21	10598394	R	38	63.16	36.84
chr21.10598397	chr21	10598397	R	38	97.37	2.63
chr21.10599507	chr21	10599507	F	10	100.00	0.00
chr21.10599525	chr21	10599525	F	11	81.82	18.18
chr21.10599554	chr21	10599554	F	10	100.00	0.00
chr21.10602281	chr21	10602281	F	22	0.00	100.00
chr21.10602286	chr21	10602286	F	22	90.91	9.09
chr21.10602290	chr21	10602290	F	23	0.00	100.00
chr21.10602316	chr21	10602316	F	24	0.00	100.00
chr21.10602321	chr21	10602321	F	21	80.95	19.05
chr21.10602326	chr21	10602326	F	18	38.89	61.11
chr21.10602287	chr21	10602287	R	14	0.00	100.00
chr21.10602291	chr21	10602291	R	14	0.00	100.00
chr21.10602317	chr21	10602317	R	14	85.71	14.29
chr21.10602322	chr21	10602322	R	14	100.00	0.00
chr21.10602327	chr21	10602327	R	13	100.00	0.00
chr21.10611217	chr21	10611217	R	27	0.00	100.00
chr21.10611272	chr21	10611272	R	58	84.48	15.52
chr21.10742601	chr21	10742601	F	39	92.31	7.69
chr21.10742641	chr21	10742641	F	36	80.56	19.44
chr21.10742667	chr21	10742667	F	17	0.00	100.00
chr21.10742602	chr21	10742602	R	38	0.00	100.00
chr21.10742642	chr21	10742642	R	78	56.41	43.59
chr21.10742668	chr21	10742668	R	71	90.14	9.86
chr21.10884733	chr21	10884733	F	91	89.01	10.99
chr21.10884745	chr21	10884745	F	92	93.48	6.52
chr21.10884748	chr21	10884748	F	93	64.52	35.48
chr21.10884763	chr21	10884763	F	88	0.00	100.00
chr21.10884769	chr21	10884769	F	92	80.43	19.57
chr21.10884773	chr21	10884773	F	95	0.00	100.00
chr21.10884783	chr21	10884783	F	91	84.62	15.38
chr21.10884785	chr21	10884785	F	95	95.79	4.21
chr21.10884788	chr21	10884788	F	93	76.34	23.66
chr21.10884791	chr21	10884791	F	97	88.66	11.34
chr21.10884805	chr21	10884805	F	45	0.00	100.00
chr21.10884734	chr21	10884734	R	31	0.00	100.00
chr21.10884746	chr21	10884746	R	62	80.65	19.35
chr21.10884749	chr21	10884749	R	61	88.52	11.48
chr21.10884764	chr21	10884764	R	61	83.61	16.39
chr21.10884770	chr21	10884770	R	63	63.49	36.51
chr21.10884774	chr21	10884774	R	63	61.90	38.10
chr21.10884784	chr21	10884784	R	65	100.00	0.00
chr21.10884786	chr21	10884786	R	55	83.64	16.36
chr21.10884789	chr21	10884789	R	64	60.94	39.06
chr21.10884792	chr21	10884792	R	59	62.71	37.29
chr21.10884806	chr21	10884806	R	63	87.30	12.70
chr21.10884975	chr21	10884975	F	12	41.67	58.33
chr21.10884993	chr21	10884993	F	12	100.00	0.00
chr21.10884998	chr21	10884998	F	13	84.62	15.38
chr21.10885002	chr21	10885002	F	14	71.43	28.57
chr21.10885013	chr21	10885013	F	12	100.00	0.00
chr21.10885018	chr21	10885018	F	12	91.67	8.33
chr21.10885030	chr21	10885030	F	14	14.29	85.71
chr21.10885035	chr21	10885035	F	14	0.00	100.00
chr21.10885038	chr21	10885038	F	13	0.00	100.00
chr21.10885054	chr21	10885054	F	13	84.62	15.38
chr21.10885056	chr21	10885056	F	13	100.00	0.00
chr21.10885059	chr21	10885059	F	13	84.62	15.38
