chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9827435	chr21	9827435	R	14	0.00	100.00
chr21.9827455	chr21	9827455	R	28	0.00	100.00
chr21.9827484	chr21	9827484	R	27	0.00	100.00
chr21.9827486	chr21	9827486	R	26	30.77	69.23
chr21.9827503	chr21	9827503	R	25	0.00	100.00
chr21.9827508	chr21	9827508	R	28	92.86	7.14
chr21.9829457	chr21	9829457	F	12	100.00	0.00
chr21.9869241	chr21	9869241	R	13	0.00	100.00
chr21.9869296	chr21	9869296	R	25	76.00	24.00
chr21.9876255	chr21	9876255	F	11	54.55	45.45
chr21.9876267	chr21	9876267	F	11	72.73	27.27
chr21.9876433	chr21	9876433	F	11	72.73	27.27
chr21.9876832	chr21	9876832	F	16	0.00	100.00
chr21.9876837	chr21	9876837	F	16	0.00	100.00
chr21.9876842	chr21	9876842	F	16	62.50	37.50
chr21.9876890	chr21	9876890	F	13	84.62	15.38
chr21.9876903	chr21	9876903	F	29	0.00	100.00
chr21.9876905	chr21	9876905	F	27	0.00	100.00
chr21.9876938	chr21	9876938	F	15	0.00	100.00
chr21.9876962	chr21	9876962	F	16	50.00	50.00
chr21.9876981	chr21	9876981	F	16	43.75	56.25
chr21.9876838	chr21	9876838	R	15	86.67	13.33
chr21.9876843	chr21	9876843	R	13	76.92	23.08
chr21.9876891	chr21	9876891	R	13	0.00	100.00
chr21.9876904	chr21	9876904	R	21	0.00	100.00
chr21.9876906	chr21	9876906	R	26	84.62	15.38
chr21.9876939	chr21	9876939	R	15	66.67	33.33
chr21.9876963	chr21	9876963	R	14	0.00	100.00
chr21.9876982	chr21	9876982	R	15	60.00	40.00
chr21.9876999	chr21	9876999	R	14	28.57	71.43
chr21.9880072	chr21	9880072	F	36	63.89	36.11
chr21.9880095	chr21	9880095	F	34	67.65	32.35
chr21.9880112	chr21	9880112	F	33	84.85	15.15
chr21.9880129	chr21	9880129	F	34	0.00	100.00
chr21.9880144	chr21	9880144	F	63	0.00	100.00
chr21.9880158	chr21	9880158	F	64	0.00	100.00
chr21.9880213	chr21	9880213	F	33	0.00	100.00
chr21.9880228	chr21	9880228	F	32	59.38	40.62
chr21.9880234	chr21	9880234	F	52	71.15	28.85
chr21.9880241	chr21	9880241	F	54	62.96	37.04
chr21.9880252	chr21	9880252	F	56	57.14	42.86
chr21.9880263	chr21	9880263	F	54	46.30	53.70
chr21.9880272	chr21	9880272	F	57	0.00	100.00
chr21.9880318	chr21	9880318	F	121	55.37	44.63
chr21.9880332	chr21	9880332	F	93	72.04	27.96
chr21.9880456	chr21	9880456	F	94	65.96	34.04
chr21.9880096	chr21	9880096	R	25	72.00	28.00
chr21.9880113	chr21	9880113	R	26	0.00	100.00
chr21.9880130	chr21	9880130	R	25	40.00	60.00
chr21.9880145	chr21	9880145	R	47	0.00	100.00
chr21.9880159	chr21	9880159	R	47	0.00	100.00
chr21.9880214	chr21	9880214	R	29	75.86	24.14
chr21.9880229	chr21	9880229	R	29	0.00	100.00
chr21.9880235	chr21	9880235	R	51	33.33	66.67
chr21.9880242	chr21	9880242	R	58	82.76	17.24
chr21.9880253	chr21	9880253	R	58	58.62	41.38
chr21.9880264	chr21	9880264	R	61	63.93	36.07
chr21.9880273	chr21	9880273	R	58	0.00	100.00
chr21.9880319	chr21	9880319	R	57	87.72	12.28
chr21.9880333	chr21	9880333	R	66	0.00	100.00
chr21.9880457	chr21	9880457	R	71	66.20	33.80
chr21.9880462	chr21	9880462	R	69	0.00	100.00
chr21.9882048	chr21	9882048	F	20	0.00	100.00
chr21.9882051	chr21	9882051	F	21	0.00	100.00
chr21.9882066	chr21	9882066	F	19	73.68	26.32
chr21.9882072	chr21	9882072	F	19	0.00	100.00
chr21.9882080	chr21	9882080	F	20	80.00	20.00
chr21.9882095	chr21	9882095	F	22	81.82	18.18
chr21.9882100	chr21	9882100	F	21	0.00	100.00
chr21.9882110	chr21	9882110	F	21	80.95	19.05
chr21.9882113	chr21	9882113	F	38	52.63	47.37
chr21.9882118	chr21	9882118	F	31	0.00	100.00
chr21.9882147	chr21	9882147	F	33	81.82	18.18
chr21.9882164	chr21	9882164	F	33	0.00	100.00
chr21.9882201	chr21	9882201	F	12	0.00	100.00
chr21.9882049	chr21	9882049	R	10	0.00	100.00
chr21.9882052	chr21	9882052	R	20	0.00	100.00
chr21.9882067	chr21	9882067	R	20	0.00	100.00
chr21.9882073	chr21	9882073	R	20	60.00	40.00
chr21.9882081	chr21	9882081	R	20	60.00	40.00
chr21.9882096	chr21	9882096	R	18	0.00	100.00
chr21.9882101	chr21	9882101	R	19	52.63	47.37
chr21.9882111	chr21	9882111	R	19	78.95	21.05
chr21.9882114	chr21	9882114	R	36	0.00	100.00
chr21.9882119	chr21	9882119	R	30	86.67	13.33
chr21.9882148	chr21	9882148	R	32	0.00	100.00
chr21.9882165	chr21	9882165	R	32	37.50	62.50
chr21.9882202	chr21	9882202	R	44	56.82	43.18
chr21.9882211	chr21	9882211	R	28	82.14	17.86
chr21.9882219	chr21	9882219	R	32	75.00	25.00
chr21.9882227	chr21	9882227	R	31	0.00	100.00
chr21.9882247	chr21	9882247	R	30	60.00	40.00
chr21.9904197	chr21	9904197	F	36	58.33	41.67
chr21.9904407	chr21	9904407	R	44	68.18	31.82
chr21.9906579	chr21	9906579	R	15	0.00	100.00
chr21.9909491	chr21	9909491	F	10	30.00	70.00
chr21.9909516	chr21	9909516	F	10	60.00	40.00
chr21.9909518	chr21	9909518	F	10	80.00	20.00
chr21.9909524	chr21	9909524	F	10	0.00	100.00
chr21.9909568	chr21	9909568	F	10	0.00	100.00
chr21.9909649	chr21	9909649	F	10	60.00	40.00
chr21.9909517	chr21	9909517	R	10	0.00	100.00
chr21.9909537	chr21	9909537	R	10	100.00	0.00
chr21.9909569	chr21	9909569	R	10	0.00	100.00
chr21.9909619	chr21	9909619	R	10	80.00	20.00
chr21.9909650	chr21	9909650	R	10	0.00	100.00
chr21.9909698	chr21	9909698	R	10	0.00	100.00
chr21.9910350	chr21	9910350	F	16	68.75	31.25
chr21.9910374	chr21	9910374	F	15	80.00	20.00
chr21.9910401	chr21	9910401	F	16	75.00	25.00
chr21.9910438	chr21	9910438	F	30	70.00	30.00
chr21.9910467	chr21	9910467	F	14	57.14	42.86
chr21.9910499	chr21	9910499	F	41	75.61	24.39
chr21.9910529	chr21	9910529	F	38	71.05	28.95
chr21.9910547	chr21	9910547	F	32	31.25	68.75
chr21.9910375	chr21	9910375	R	24	79.17	20.83
chr21.9910402	chr21	9910402	R	30	73.33	26.67
chr21.9910439	chr21	9910439	R	48	81.25	18.75
chr21.9910468	chr21	9910468	R	24	75.00	25.00
chr21.9910500	chr21	9910500	R	45	44.44	55.56
chr21.9910530	chr21	9910530	R	39	79.49	20.51
chr21.9910548	chr21	9910548	R	43	46.51	53.49
chr21.9913589	chr21	9913589	F	15	100.00	0.00
chr21.9913613	chr21	9913613	F	15	86.67	13.33
chr21.9913629	chr21	9913629	F	15	66.67	33.33
chr21.9913712	chr21	9913712	F	15	0.00	100.00
chr21.9913833	chr21	9913833	F	22	0.00	100.00
chr21.9913849	chr21	9913849	F	40	97.50	2.50
chr21.9913885	chr21	9913885	F	44	100.00	0.00
chr21.9913890	chr21	9913890	F	40	97.50	2.50
chr21.9913614	chr21	9913614	R	24	87.50	12.50
chr21.9913630	chr21	9913630	R	20	100.00	0.00
chr21.9913713	chr21	9913713	R	24	58.33	41.67
chr21.9913739	chr21	9913739	R	26	92.31	7.69
chr21.9913850	chr21	9913850	R	39	51.28	48.72
chr21.9913886	chr21	9913886	R	43	100.00	0.00
chr21.9913891	chr21	9913891	R	38	100.00	0.00
chr21.9913937	chr21	9913937	R	22	86.36	13.64
chr21.9925836	chr21	9925836	F	25	0.00	100.00
chr21.9925845	chr21	9925845	F	24	91.67	8.33
chr21.9925913	chr21	9925913	F	46	91.30	8.70
chr21.9925917	chr21	9925917	F	46	65.22	34.78
chr21.9925954	chr21	9925954	F	25	80.00	20.00
chr21.9925964	chr21	9925964	F	25	64.00	36.00
chr21.9925972	chr21	9925972	F	25	100.00	0.00
chr21.9925978	chr21	9925978	F	22	100.00	0.00
chr21.9925995	chr21	9925995	F	25	100.00	0.00
chr21.9926079	chr21	9926079	F	16	100.00	0.00
chr21.9926092	chr21	9926092	F	15	100.00	0.00
chr21.9926102	chr21	9926102	F	12	100.00	0.00
chr21.9925846	chr21	9925846	R	29	62.07	37.93
chr21.9925914	chr21	9925914	R	49	100.00	0.00
chr21.9925918	chr21	9925918	R	47	63.83	36.17
chr21.9925955	chr21	9925955	R	27	92.59	7.41
chr21.9925965	chr21	9925965	R	25	0.00	100.00
chr21.9925973	chr21	9925973	R	28	85.71	14.29
chr21.9925979	chr21	9925979	R	29	82.76	17.24
chr21.9925996	chr21	9925996	R	29	82.76	17.24
chr21.9926006	chr21	9926006	R	27	66.67	33.33
chr21.9926040	chr21	9926040	R	15	100.00	0.00
chr21.9926053	chr21	9926053	R	14	64.29	35.71
chr21.9926080	chr21	9926080	R	28	100.00	0.00
chr21.9926093	chr21	9926093	R	26	96.15	3.85
chr21.9926103	chr21	9926103	R	22	81.82	18.18
chr21.9926149	chr21	9926149	R	15	93.33	6.67
chr21.9926153	chr21	9926153	R	15	100.00	0.00
chr21.9926653	chr21	9926653	F	16	75.00	25.00
chr21.9926671	chr21	9926671	F	28	0.00	100.00
chr21.9926673	chr21	9926673	F	29	93.10	6.90
chr21.9926682	chr21	9926682	F	30	0.00	100.00
chr21.9926684	chr21	9926684	F	29	58.62	41.38
chr21.9926686	chr21	9926686	F	31	0.00	100.00
chr21.9926693	chr21	9926693	F	29	89.66	10.34
chr21.9926701	chr21	9926701	F	31	93.55	6.45
chr21.9926712	chr21	9926712	F	32	100.00	0.00
chr21.9926734	chr21	9926734	F	28	0.00	100.00
chr21.9926741	chr21	9926741	F	28	0.00	100.00
chr21.9926764	chr21	9926764	F	16	93.75	6.25
chr21.9926774	chr21	9926774	F	16	100.00	0.00
chr21.9926776	chr21	9926776	F	16	0.00	100.00
chr21.9926807	chr21	9926807	F	27	92.59	7.41
chr21.9926809	chr21	9926809	F	29	89.66	10.34
chr21.9926825	chr21	9926825	F	29	0.00	100.00
chr21.9926827	chr21	9926827	F	29	96.55	3.45
chr21.9926882	chr21	9926882	F	15	73.33	26.67
chr21.9926886	chr21	9926886	F	13	84.62	15.38
chr21.9926892	chr21	9926892	F	13	84.62	15.38
chr21.9926895	chr21	9926895	F	14	57.14	42.86
chr21.9926928	chr21	9926928	F	13	84.62	15.38
chr21.9927032	chr21	9927032	F	11	100.00	0.00
chr21.9927038	chr21	9927038	F	12	100.00	0.00
chr21.9927045	chr21	9927045	F	12	100.00	0.00
chr21.9927058	chr21	9927058	F	10	80.00	20.00
chr21.9927065	chr21	9927065	F	11	100.00	0.00
chr21.9926672	chr21	9926672	R	21	100.00	0.00
chr21.9926674	chr21	9926674	R	22	86.36	13.64
chr21.9926683	chr21	9926683	R	25	84.00	16.00
chr21.9926685	chr21	9926685	R	26	92.31	7.69
chr21.9926687	chr21	9926687	R	25	84.00	16.00
chr21.9926694	chr21	9926694	R	23	73.91	26.09
chr21.9926702	chr21	9926702	R	24	95.83	4.17
chr21.9926713	chr21	9926713	R	23	60.87	39.13
chr21.9926735	chr21	9926735	R	23	0.00	100.00
chr21.9926742	chr21	9926742	R	22	68.18	31.82
chr21.9926765	chr21	9926765	R	13	100.00	0.00
chr21.9926775	chr21	9926775	R	10	0.00	100.00
chr21.9926808	chr21	9926808	R	17	0.00	100.00
chr21.9926810	chr21	9926810	R	18	66.67	33.33
chr21.9926826	chr21	9926826	R	19	0.00	100.00
chr21.9926828	chr21	9926828	R	20	0.00	100.00
chr21.9926883	chr21	9926883	R	10	0.00	100.00
chr21.9926887	chr21	9926887	R	18	55.56	44.44
chr21.9926893	chr21	9926893	R	15	73.33	26.67
chr21.9926896	chr21	9926896	R	16	100.00	0.00
chr21.9926929	chr21	9926929	R	14	85.71	14.29
chr21.9926933	chr21	9926933	R	16	100.00	0.00
chr21.9927033	chr21	9927033	R	14	71.43	28.57
chr21.9927039	chr21	9927039	R	11	100.00	0.00
chr21.9927046	chr21	9927046	R	14	85.71	14.29
chr21.9927059	chr21	9927059	R	14	100.00	0.00
chr21.9927066	chr21	9927066	R	13	84.62	15.38
chr21.9927089	chr21	9927089	R	11	0.00	100.00
chr21.9931262	chr21	9931262	R	14	0.00	100.00
chr21.9931323	chr21	9931323	R	28	32.14	67.86
chr21.9968470	chr21	9968470	F	13	61.54	38.46
chr21.9968480	chr21	9968480	F	13	61.54	38.46
chr21.9968501	chr21	9968501	F	24	66.67	33.33
chr21.9968507	chr21	9968507	F	25	60.00	40.00
chr21.9968558	chr21	9968558	F	24	29.17	70.83
chr21.9968562	chr21	9968562	F	23	0.00	100.00
chr21.9968565	chr21	9968565	F	22	0.00	100.00
chr21.9968575	chr21	9968575	F	13	61.54	38.46
chr21.9968583	chr21	9968583	F	20	80.00	20.00
chr21.9968596	chr21	9968596	F	19	78.95	21.05
chr21.9968605	chr21	9968605	F	20	80.00	20.00
chr21.9968610	chr21	9968610	F	19	63.16	36.84
chr21.9968613	chr21	9968613	F	20	45.00	55.00
chr21.9968619	chr21	9968619	F	18	94.44	5.56
chr21.9968699	chr21	9968699	F	18	0.00	100.00
chr21.9968707	chr21	9968707	F	20	85.00	15.00
chr21.9968716	chr21	9968716	F	19	68.42	31.58
chr21.9968720	chr21	9968720	F	19	0.00	100.00
chr21.9968240	chr21	9968240	R	19	0.00	100.00
chr21.9968266	chr21	9968266	R	37	0.00	100.00
chr21.9968268	chr21	9968268	R	38	84.21	15.79
chr21.9968282	chr21	9968282	R	36	44.44	55.56
chr21.9968303	chr21	9968303	R	28	67.86	32.14
chr21.9968319	chr21	9968319	R	30	66.67	33.33
chr21.9968332	chr21	9968332	R	31	0.00	100.00
chr21.9968353	chr21	9968353	R	31	0.00	100.00
chr21.9968372	chr21	9968372	R	45	68.89	31.11
chr21.9968384	chr21	9968384	R	29	55.17	44.83
chr21.9968389	chr21	9968389	R	31	67.74	32.26
chr21.9968399	chr21	9968399	R	27	81.48	18.52
chr21.9968417	chr21	9968417	R	31	48.39	51.61
chr21.9968419	chr21	9968419	R	29	0.00	100.00
chr21.9968424	chr21	9968424	R	31	74.19	25.81
chr21.9968430	chr21	9968430	R	32	78.12	21.88
chr21.9968432	chr21	9968432	R	28	75.00	25.00
chr21.9968471	chr21	9968471	R	31	0.00	100.00
chr21.9968481	chr21	9968481	R	17	0.00	100.00
chr21.9968502	chr21	9968502	R	31	0.00	100.00
chr21.9968508	chr21	9968508	R	32	75.00	25.00
chr21.9968559	chr21	9968559	R	30	53.33	46.67
chr21.9968563	chr21	9968563	R	25	64.00	36.00
chr21.9968566	chr21	9968566	R	28	0.00	100.00
chr21.9968576	chr21	9968576	R	17	0.00	100.00
chr21.9968584	chr21	9968584	R	16	0.00	100.00
chr21.9968597	chr21	9968597	R	27	70.37	29.63
chr21.9968606	chr21	9968606	R	25	0.00	100.00
chr21.9968611	chr21	9968611	R	26	0.00	100.00
chr21.9968614	chr21	9968614	R	25	0.00	100.00
chr21.9968620	chr21	9968620	R	25	84.00	16.00
chr21.9968700	chr21	9968700	R	25	88.00	12.00
chr21.9968708	chr21	9968708	R	27	70.37	29.63
chr21.9968717	chr21	9968717	R	27	0.00	100.00
chr21.9968721	chr21	9968721	R	27	48.15	51.85
chr21.9968724	chr21	9968724	R	27	81.48	18.52
chr21.10144286	chr21	10144286	F	20	50.00	50.00
chr21.10144441	chr21	10144441	F	19	68.42	31.58
chr21.10144442	chr21	10144442	R	19	68.42	31.58
chr21.10144447	chr21	10144447	R	19	0.00	100.00
chr21.10169880	chr21	10169880	R	11	81.82	18.18
chr21.10169886	chr21	10169886	R	10	100.00	0.00
chr21.10201250	chr21	10201250	F	80	56.25	43.75
chr21.10201272	chr21	10201272	F	82	71.95	28.05
chr21.10201296	chr21	10201296	F	40	0.00	100.00
chr21.10201251	chr21	10201251	R	50	0.00	100.00
chr21.10201273	chr21	10201273	R	97	0.00	100.00
chr21.10201297	chr21	10201297	R	94	94.68	5.32
chr21.10371791	chr21	10371791	R	10	0.00	100.00
chr21.10371851	chr21	10371851	R	23	91.30	8.70
chr21.10371864	chr21	10371864	R	21	100.00	0.00
chr21.10395276	chr21	10395276	F	42	78.57	21.43
chr21.10395280	chr21	10395280	F	43	81.40	18.60
chr21.10395292	chr21	10395292	F	42	78.57	21.43
chr21.10395370	chr21	10395370	F	69	79.71	20.29
chr21.10395381	chr21	10395381	F	40	95.00	5.00
chr21.10395281	chr21	10395281	R	39	92.31	7.69
chr21.10395293	chr21	10395293	R	41	92.68	7.32
chr21.10395371	chr21	10395371	R	66	80.30	19.70
chr21.10395382	chr21	10395382	R	40	87.50	12.50
chr21.10395413	chr21	10395413	R	41	0.00	100.00
chr21.10421834	chr21	10421834	F	20	75.00	25.00
chr21.10421917	chr21	10421917	F	38	5.26	94.74
chr21.10421939	chr21	10421939	F	19	84.21	15.79
chr21.10421960	chr21	10421960	F	20	0.00	100.00
chr21.10421918	chr21	10421918	R	29	79.31	20.69
chr21.10421940	chr21	10421940	R	17	64.71	35.29
chr21.10421961	chr21	10421961	R	17	76.47	23.53
chr21.10421967	chr21	10421967	R	16	93.75	6.25
chr21.10428352	chr21	10428352	F	46	52.17	47.83
chr21.10428523	chr21	10428523	F	44	75.00	25.00
chr21.10428524	chr21	10428524	R	38	92.11	7.89
chr21.10428573	chr21	10428573	R	40	90.00	10.00
chr21.10572181	chr21	10572181	F	19	89.47	10.53
chr21.10572227	chr21	10572227	F	17	0.00	100.00
chr21.10572271	chr21	10572271	F	36	77.78	22.22
chr21.10572311	chr21	10572311	F	18	0.00	100.00
chr21.10596707	chr21	10596707	F	30	86.67	13.33
chr21.10596734	chr21	10596734	F	33	87.88	12.12
chr21.10596743	chr21	10596743	F	32	68.75	31.25
chr21.10596755	chr21	10596755	F	30	100.00	0.00
chr21.10596785	chr21	10596785	F	13	0.00	100.00
chr21.10596708	chr21	10596708	R	22	0.00	100.00
chr21.10596735	chr21	10596735	R	42	73.81	26.19
chr21.10596744	chr21	10596744	R	46	80.43	19.57
chr21.10596756	chr21	10596756	R	46	67.39	32.61
chr21.10596786	chr21	10596786	R	44	0.00	100.00
chr21.10597953	chr21	10597953	F	11	100.00	0.00
chr21.10597960	chr21	10597960	F	14	85.71	14.29
chr21.10597968	chr21	10597968	F	13	0.00	100.00
chr21.10598118	chr21	10598118	F	16	62.50	37.50
chr21.10598137	chr21	10598137	F	16	81.25	18.75
chr21.10598176	chr21	10598176	F	30	0.00	100.00
chr21.10598190	chr21	10598190	F	30	0.00	100.00
chr21.10598199	chr21	10598199	F	29	0.00	100.00
chr21.10598202	chr21	10598202	F	27	85.19	14.81
chr21.10598205	chr21	10598205	F	30	100.00	0.00
chr21.10598210	chr21	10598210	F	27	70.37	29.63
chr21.10598232	chr21	10598232	F	16	81.25	18.75
chr21.10598236	chr21	10598236	F	20	65.00	35.00
chr21.10598266	chr21	10598266	F	18	94.44	5.56
chr21.10598275	chr21	10598275	F	18	83.33	16.67
chr21.10598282	chr21	10598282	F	20	90.00	10.00
chr21.10598298	chr21	10598298	F	23	69.57	30.43
chr21.10598314	chr21	10598314	F	36	94.44	5.56
chr21.10598316	chr21	10598316	F	38	76.32	23.68
chr21.10598336	chr21	10598336	F	18	77.78	22.22
chr21.10598367	chr21	10598367	F	19	0.00	100.00
chr21.10598373	chr21	10598373	F	19	84.21	15.79
chr21.10598386	chr21	10598386	F	19	0.00	100.00
chr21.10598390	chr21	10598390	F	19	78.95	21.05
chr21.10598393	chr21	10598393	F	20	75.00	25.00
chr21.10597961	chr21	10597961	R	12	100.00	0.00
chr21.10597969	chr21	10597969	R	12	0.00	100.00
chr21.10598138	chr21	10598138	R	30	76.67	23.33
chr21.10598177	chr21	10598177	R	34	88.24	11.76
chr21.10598191	chr21	10598191	R	35	85.71	14.29
chr21.10598200	chr21	10598200	R	33	60.61	39.39
chr21.10598203	chr21	10598203	R	33	93.94	6.06
chr21.10598206	chr21	10598206	R	32	81.25	18.75
chr21.10598211	chr21	10598211	R	32	78.12	21.88
chr21.10598233	chr21	10598233	R	18	66.67	33.33
chr21.10598237	chr21	10598237	R	17	82.35	17.65
chr21.10598267	chr21	10598267	R	16	75.00	25.00
chr21.10598276	chr21	10598276	R	19	89.47	10.53
chr21.10598283	chr21	10598283	R	16	0.00	100.00
chr21.10598299	chr21	10598299	R	22	0.00	100.00
chr21.10598315	chr21	10598315	R	32	75.00	25.00
chr21.10598317	chr21	10598317	R	32	100.00	0.00
chr21.10598337	chr21	10598337	R	19	94.74	5.26
chr21.10598368	chr21	10598368	R	19	89.47	10.53
chr21.10598374	chr21	10598374	R	19	73.68	26.32
chr21.10598387	chr21	10598387	R	19	94.74	5.26
chr21.10598391	chr21	10598391	R	18	61.11	38.89
chr21.10598394	chr21	10598394	R	19	0.00	100.00
chr21.10598397	chr21	10598397	R	19	94.74	5.26
chr21.10599507	chr21	10599507	F	39	79.49	20.51
chr21.10599525	chr21	10599525	F	39	0.00	100.00
chr21.10599554	chr21	10599554	F	38	89.47	10.53
chr21.10599597	chr21	10599597	F	17	0.00	100.00
chr21.10599508	chr21	10599508	R	16	0.00	100.00
chr21.10599526	chr21	10599526	R	30	93.33	6.67
chr21.10599555	chr21	10599555	R	29	0.00	100.00
chr21.10599598	chr21	10599598	R	29	0.00	100.00
chr21.10600469	chr21	10600469	F	15	53.33	46.67
chr21.10600481	chr21	10600481	F	16	87.50	12.50
chr21.10600492	chr21	10600492	F	16	81.25	18.75
chr21.10600505	chr21	10600505	F	15	33.33	66.67
chr21.10600516	chr21	10600516	F	16	0.00	100.00
chr21.10600535	chr21	10600535	F	15	100.00	0.00
chr21.10600580	chr21	10600580	F	10	80.00	20.00
chr21.10600607	chr21	10600607	F	14	71.43	28.57
chr21.10600610	chr21	10600610	F	16	75.00	25.00
chr21.10600635	chr21	10600635	F	16	68.75	31.25
chr21.10600653	chr21	10600653	F	12	91.67	8.33
chr21.10600667	chr21	10600667	F	15	0.00	100.00
chr21.10600482	chr21	10600482	R	12	83.33	16.67
chr21.10600493	chr21	10600493	R	12	0.00	100.00
chr21.10600506	chr21	10600506	R	12	91.67	8.33
chr21.10600517	chr21	10600517	R	10	100.00	0.00
chr21.10600536	chr21	10600536	R	12	0.00	100.00
chr21.10600611	chr21	10600611	R	11	81.82	18.18
chr21.10600636	chr21	10600636	R	11	63.64	36.36
chr21.10600654	chr21	10600654	R	12	100.00	0.00
chr21.10600668	chr21	10600668	R	12	0.00	100.00
chr21.10600678	chr21	10600678	R	12	100.00	0.00
chr21.10601647	chr21	10601647	F	27	85.19	14.81
chr21.10601659	chr21	10601659	F	50	76.00	24.00
chr21.10601685	chr21	10601685	F	50	0.00	100.00
chr21.10601718	chr21	10601718	F	49	81.63	18.37
chr21.10601731	chr21	10601731	F	53	84.91	15.09
chr21.10601736	chr21	10601736	F	52	92.31	7.69
chr21.10601741	chr21	10601741	F	51	0.00	100.00
chr21.10601660	chr21	10601660	R	59	86.44	13.56
chr21.10601686	chr21	10601686	R	60	100.00	0.00
chr21.10601719	chr21	10601719	R	57	75.44	24.56
chr21.10601732	chr21	10601732	R	62	80.65	19.35
chr21.10601737	chr21	10601737	R	57	75.44	24.56
chr21.10601742	chr21	10601742	R	51	86.27	13.73
chr21.10601748	chr21	10601748	R	32	0.00	100.00
chr21.10602326	chr21	10602326	F	11	72.73	27.27
chr21.10611217	chr21	10611217	R	16	0.00	100.00
chr21.10611272	chr21	10611272	R	32	93.75	6.25
chr21.10742601	chr21	10742601	F	63	100.00	0.00
chr21.10742641	chr21	10742641	F	60	90.00	10.00
chr21.10742667	chr21	10742667	F	27	0.00	100.00
chr21.10742602	chr21	10742602	R	41	0.00	100.00
chr21.10742642	chr21	10742642	R	86	90.70	9.30
chr21.10742668	chr21	10742668	R	79	78.48	21.52
chr21.10772519	chr21	10772519	R	10	0.00	100.00
chr21.10772561	chr21	10772561	R	10	0.00	100.00
chr21.10772711	chr21	10772711	R	10	100.00	0.00
chr21.10884733	chr21	10884733	F	109	91.74	8.26
chr21.10884745	chr21	10884745	F	107	84.11	15.89
chr21.10884748	chr21	10884748	F	109	98.17	1.83
chr21.10884763	chr21	10884763	F	108	92.59	7.41
chr21.10884769	chr21	10884769	F	109	0.00	100.00
chr21.10884773	chr21	10884773	F	110	75.45	24.55
chr21.10884783	chr21	10884783	F	111	0.00	100.00
chr21.10884785	chr21	10884785	F	111	93.69	6.31
chr21.10884788	chr21	10884788	F	110	87.27	12.73
chr21.10884791	chr21	10884791	F	112	76.79	23.21
chr21.10884805	chr21	10884805	F	52	1.92	98.08
chr21.10885062	chr21	10885062	F	25	100.00	0.00
chr21.10885078	chr21	10885078	F	24	79.17	20.83
chr21.10885081	chr21	10885081	F	25	84.00	16.00
chr21.10885083	chr21	10885083	F	26	0.00	100.00
chr21.10885086	chr21	10885086	F	26	76.92	23.08
chr21.10885120	chr21	10885120	F	13	0.00	100.00
chr21.10884734	chr21	10884734	R	66	0.00	100.00
chr21.10884746	chr21	10884746	R	130	86.15	13.85
chr21.10884749	chr21	10884749	R	133	0.00	100.00
chr21.10884764	chr21	10884764	R	129	0.00	100.00
chr21.10884770	chr21	10884770	R	130	95.38	4.62
chr21.10884774	chr21	10884774	R	131	87.02	12.98
chr21.10884784	chr21	10884784	R	131	77.86	22.14
chr21.10884786	chr21	10884786	R	132	71.97	28.03
chr21.10884789	chr21	10884789	R	132	86.36	13.64
chr21.10884792	chr21	10884792	R	131	91.60	8.40
chr21.10884806	chr21	10884806	R	130	76.92	23.08
chr21.10885063	chr21	10885063	R	17	11.76	88.24
chr21.10885079	chr21	10885079	R	27	48.15	51.85
chr21.10885082	chr21	10885082	R	27	74.07	25.93
chr21.10885084	chr21	10885084	R	28	75.00	25.00
chr21.10885087	chr21	10885087	R	28	92.86	7.14
chr21.10885121	chr21	10885121	R	29	48.28	51.72
chr21.10889474	chr21	10889474	F	11	0.00	100.00
chr21.10889561	chr21	10889561	F	23	0.00	100.00
chr21.10889562	chr21	10889562	R	14	71.43	28.57
chr21.10891672	chr21	10891672	F	12	75.00	25.00
chr21.10891704	chr21	10891704	F	10	90.00	10.00
chr21.10891724	chr21	10891724	F	12	83.33	16.67
chr21.10891736	chr21	10891736	F	12	91.67	8.33
chr21.10891821	chr21	10891821	F	10	0.00	100.00
chr21.10891825	chr21	10891825	F	11	0.00	100.00
chr21.10891830	chr21	10891830	F	12	66.67	33.33
chr21.10891838	chr21	10891838	F	10	80.00	20.00
chr21.10891858	chr21	10891858	F	12	100.00	0.00
chr21.10904487	chr21	10904487	R	10	60.00	40.00
chr21.10922634	chr21	10922634	F	11	100.00	0.00
chr21.10922702	chr21	10922702	F	19	89.47	10.53
chr21.10922703	chr21	10922703	R	20	55.00	45.00
chr21.10922792	chr21	10922792	R	13	84.62	15.38
chr21.10937536	chr21	10937536	F	32	78.12	21.88
chr21.10937669	chr21	10937669	F	30	93.33	6.67
chr21.10937697	chr21	10937697	F	30	76.67	23.33
chr21.10937670	chr21	10937670	R	47	97.87	2.13
chr21.10937698	chr21	10937698	R	48	81.25	18.75
chr21.10937706	chr21	10937706	R	51	66.67	33.33
