chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9880158	chr21	9880158	F	71	63.38	36.62
chr21.9880213	chr21	9880213	F	44	68.18	31.82
chr21.9880228	chr21	9880228	F	42	0.00	100.00
chr21.9880234	chr21	9880234	F	41	0.00	100.00
chr21.9880241	chr21	9880241	F	40	65.00	35.00
chr21.9880252	chr21	9880252	F	43	69.77	30.23
chr21.9880263	chr21	9880263	F	43	0.00	100.00
chr21.9880272	chr21	9880272	F	42	76.19	23.81
chr21.9880318	chr21	9880318	F	20	10.00	90.00
chr21.9880096	chr21	9880096	R	35	80.00	20.00
chr21.9880113	chr21	9880113	R	37	0.00	100.00
chr21.9880130	chr21	9880130	R	36	0.00	100.00
chr21.9880145	chr21	9880145	R	69	0.00	100.00
chr21.9880159	chr21	9880159	R	68	45.59	54.41
chr21.9880214	chr21	9880214	R	36	0.00	100.00
chr21.9880229	chr21	9880229	R	38	0.00	100.00
chr21.9880235	chr21	9880235	R	52	48.08	51.92
chr21.9880242	chr21	9880242	R	33	0.00	100.00
chr21.9880253	chr21	9880253	R	31	80.65	19.35
chr21.9880264	chr21	9880264	R	32	0.00	100.00
chr21.9880273	chr21	9880273	R	33	78.79	21.21
chr21.9880319	chr21	9880319	R	30	46.67	53.33
chr21.9882202	chr21	9882202	R	13	0.00	100.00
chr21.9882211	chr21	9882211	R	26	0.00	100.00
chr21.9882219	chr21	9882219	R	24	0.00	100.00
chr21.9882227	chr21	9882227	R	24	0.00	100.00
chr21.9882247	chr21	9882247	R	24	45.83	54.17
chr21.9904197	chr21	9904197	F	38	0.00	100.00
chr21.9904407	chr21	9904407	R	44	79.55	20.45
chr21.9909491	chr21	9909491	F	11	0.00	100.00
chr21.9909516	chr21	9909516	F	11	0.00	100.00
chr21.9909518	chr21	9909518	F	10	0.00	100.00
chr21.9909524	chr21	9909524	F	11	0.00	100.00
chr21.9909536	chr21	9909536	F	11	81.82	18.18
chr21.9909575	chr21	9909575	F	11	72.73	27.27
chr21.9909611	chr21	9909611	F	10	0.00	100.00
chr21.9909618	chr21	9909618	F	11	54.55	45.45
chr21.9909649	chr21	9909649	F	11	0.00	100.00
chr21.9909656	chr21	9909656	F	11	0.00	100.00
chr21.9909517	chr21	9909517	R	11	0.00	100.00
chr21.9909519	chr21	9909519	R	11	0.00	100.00
chr21.9909525	chr21	9909525	R	11	0.00	100.00
chr21.9909537	chr21	9909537	R	12	58.33	41.67
chr21.9909569	chr21	9909569	R	10	60.00	40.00
chr21.9909576	chr21	9909576	R	10	70.00	30.00
chr21.9909606	chr21	9909606	R	11	0.00	100.00
chr21.9909608	chr21	9909608	R	10	0.00	100.00
chr21.9909612	chr21	9909612	R	12	0.00	100.00
chr21.9909619	chr21	9909619	R	11	72.73	27.27
chr21.9909650	chr21	9909650	R	12	0.00	100.00
chr21.9909657	chr21	9909657	R	12	0.00	100.00
chr21.9909698	chr21	9909698	R	12	0.00	100.00
chr21.9910350	chr21	9910350	F	10	50.00	50.00
chr21.9910374	chr21	9910374	F	10	70.00	30.00
chr21.9910438	chr21	9910438	F	19	78.95	21.05
chr21.9910499	chr21	9910499	F	16	50.00	50.00
chr21.9910529	chr21	9910529	F	15	0.00	100.00
chr21.9910547	chr21	9910547	F	49	48.98	51.02
chr21.9910627	chr21	9910627	F	21	0.00	100.00
chr21.9910439	chr21	9910439	R	14	0.00	100.00
chr21.9910500	chr21	9910500	R	14	42.86	57.14
chr21.9910530	chr21	9910530	R	14	100.00	0.00
chr21.9910548	chr21	9910548	R	40	30.00	70.00
chr21.9910628	chr21	9910628	R	51	70.59	29.41
chr21.9913614	chr21	9913614	R	13	76.92	23.08
chr21.9913630	chr21	9913630	R	13	92.31	7.69
chr21.9913713	chr21	9913713	R	15	0.00	100.00
chr21.9913739	chr21	9913739	R	19	0.00	100.00
chr21.9913767	chr21	9913767	R	11	0.00	100.00
chr21.9913770	chr21	9913770	R	12	66.67	33.33
chr21.9913800	chr21	9913800	R	12	83.33	16.67
chr21.9925836	chr21	9925836	F	13	38.46	61.54
chr21.9925845	chr21	9925845	F	12	91.67	8.33
chr21.9925913	chr21	9925913	F	20	75.00	25.00
chr21.9925917	chr21	9925917	F	24	100.00	0.00
chr21.9925954	chr21	9925954	F	12	100.00	0.00
chr21.9925964	chr21	9925964	F	13	84.62	15.38
chr21.9925972	chr21	9925972	F	12	91.67	8.33
chr21.9925978	chr21	9925978	F	12	100.00	0.00
chr21.9925995	chr21	9925995	F	11	100.00	0.00
chr21.9925846	chr21	9925846	R	16	81.25	18.75
chr21.9925914	chr21	9925914	R	33	100.00	0.00
chr21.9925918	chr21	9925918	R	29	79.31	20.69
chr21.9925955	chr21	9925955	R	17	94.12	5.88
chr21.9925965	chr21	9925965	R	16	87.50	12.50
chr21.9925973	chr21	9925973	R	16	81.25	18.75
chr21.9925979	chr21	9925979	R	17	100.00	0.00
chr21.9925996	chr21	9925996	R	16	0.00	100.00
chr21.9926006	chr21	9926006	R	17	88.24	11.76
chr21.9926080	chr21	9926080	R	10	100.00	0.00
chr21.9926093	chr21	9926093	R	10	80.00	20.00
chr21.9926764	chr21	9926764	F	31	0.00	100.00
chr21.9926774	chr21	9926774	F	30	93.33	6.67
chr21.9926776	chr21	9926776	F	31	70.97	29.03
chr21.9926807	chr21	9926807	F	56	73.21	26.79
chr21.9926809	chr21	9926809	F	53	73.58	26.42
chr21.9926825	chr21	9926825	F	58	81.03	18.97
chr21.9926827	chr21	9926827	F	57	80.70	19.30
chr21.9926882	chr21	9926882	F	30	63.33	36.67
chr21.9926886	chr21	9926886	F	26	84.62	15.38
chr21.9926892	chr21	9926892	F	25	0.00	100.00
chr21.9926895	chr21	9926895	F	25	84.00	16.00
chr21.9926928	chr21	9926928	F	25	92.00	8.00
chr21.9926932	chr21	9926932	F	11	0.00	100.00
chr21.9927032	chr21	9927032	F	10	60.00	40.00
chr21.9927058	chr21	9927058	F	10	100.00	0.00
chr21.9926775	chr21	9926775	R	26	88.46	11.54
chr21.9926777	chr21	9926777	R	28	92.86	7.14
chr21.9926808	chr21	9926808	R	54	96.30	3.70
chr21.9926810	chr21	9926810	R	51	72.55	27.45
chr21.9926826	chr21	9926826	R	55	89.09	10.91
chr21.9926828	chr21	9926828	R	53	49.06	50.94
chr21.9926883	chr21	9926883	R	28	71.43	28.57
chr21.9926887	chr21	9926887	R	47	40.43	59.57
chr21.9926893	chr21	9926893	R	37	100.00	0.00
chr21.9926896	chr21	9926896	R	36	0.00	100.00
chr21.9926929	chr21	9926929	R	37	89.19	10.81
chr21.9926933	chr21	9926933	R	37	100.00	0.00
chr21.9963570	chr21	9963570	F	14	57.14	42.86
chr21.9963727	chr21	9963727	F	14	0.00	100.00
chr21.9968470	chr21	9968470	F	22	68.18	31.82
chr21.9968480	chr21	9968480	F	22	0.00	100.00
chr21.9968501	chr21	9968501	F	40	57.50	42.50
chr21.9968507	chr21	9968507	F	40	55.00	45.00
chr21.9968558	chr21	9968558	F	38	86.84	13.16
chr21.9968562	chr21	9968562	F	37	0.00	100.00
chr21.9968565	chr21	9968565	F	35	0.00	100.00
chr21.9968575	chr21	9968575	F	21	76.19	23.81
chr21.9968583	chr21	9968583	F	37	72.97	27.03
chr21.9968596	chr21	9968596	F	37	2.70	97.30
chr21.9968605	chr21	9968605	F	36	0.00	100.00
chr21.9968610	chr21	9968610	F	36	77.78	22.22
chr21.9968613	chr21	9968613	F	35	68.57	31.43
chr21.9968619	chr21	9968619	F	36	55.56	44.44
chr21.9968699	chr21	9968699	F	37	35.14	64.86
chr21.9968707	chr21	9968707	F	34	0.00	100.00
chr21.9968716	chr21	9968716	F	35	65.71	34.29
chr21.9968720	chr21	9968720	F	35	51.43	48.57
chr21.9968240	chr21	9968240	R	24	0.00	100.00
chr21.9968266	chr21	9968266	R	50	0.00	100.00
chr21.9968268	chr21	9968268	R	49	75.51	24.49
chr21.9968282	chr21	9968282	R	51	0.00	100.00
chr21.9968481	chr21	9968481	R	21	0.00	100.00
chr21.9968502	chr21	9968502	R	34	0.00	100.00
chr21.9968508	chr21	9968508	R	40	62.50	37.50
chr21.9968559	chr21	9968559	R	38	0.00	100.00
chr21.9968563	chr21	9968563	R	35	48.57	51.43
chr21.9968566	chr21	9968566	R	39	79.49	20.51
chr21.9968576	chr21	9968576	R	21	38.10	61.90
chr21.9968584	chr21	9968584	R	21	0.00	100.00
chr21.9968597	chr21	9968597	R	31	58.06	41.94
chr21.9968606	chr21	9968606	R	31	48.39	51.61
chr21.9968611	chr21	9968611	R	31	83.87	16.13
chr21.9968614	chr21	9968614	R	32	59.38	40.62
chr21.9968620	chr21	9968620	R	30	0.00	100.00
chr21.9968700	chr21	9968700	R	31	64.52	35.48
chr21.9968708	chr21	9968708	R	31	45.16	54.84
chr21.9968717	chr21	9968717	R	32	75.00	25.00
chr21.9968721	chr21	9968721	R	32	68.75	31.25
chr21.9968724	chr21	9968724	R	32	40.62	59.38
chr21.10137563	chr21	10137563	F	12	58.33	41.67
chr21.10137619	chr21	10137619	F	14	85.71	14.29
chr21.10144286	chr21	10144286	F	24	0.00	100.00
chr21.10144441	chr21	10144441	F	24	50.00	50.00
chr21.10144442	chr21	10144442	R	27	74.07	25.93
chr21.10144447	chr21	10144447	R	27	0.00	100.00
chr21.10169880	chr21	10169880	R	11	81.82	18.18
chr21.10169886	chr21	10169886	R	11	100.00	0.00
chr21.10371791	chr21	10371791	R	17	0.00	100.00
chr21.10371851	chr21	10371851	R	38	68.42	31.58
chr21.10371864	chr21	10371864	R	34	73.53	26.47
chr21.10428352	chr21	10428352	F	33	81.82	18.18
chr21.10428523	chr21	10428523	F	29	79.31	20.69
chr21.10428524	chr21	10428524	R	14	71.43	28.57
chr21.10428573	chr21	10428573	R	14	0.00	100.00
chr21.10491755	chr21	10491755	F	21	90.48	9.52
chr21.10491794	chr21	10491794	F	20	0.00	100.00
chr21.10491869	chr21	10491869	F	14	0.00	100.00
chr21.10491906	chr21	10491906	F	20	70.00	30.00
chr21.10491795	chr21	10491795	R	21	95.24	4.76
chr21.10491870	chr21	10491870	R	18	88.89	11.11
chr21.10491907	chr21	10491907	R	22	90.91	9.09
chr21.10491964	chr21	10491964	R	22	72.73	27.27
chr21.10572181	chr21	10572181	F	38	78.95	21.05
chr21.10572227	chr21	10572227	F	37	67.57	32.43
chr21.10572271	chr21	10572271	F	69	82.61	17.39
chr21.10572311	chr21	10572311	F	36	0.00	100.00
chr21.10596707	chr21	10596707	F	21	61.90	38.10
chr21.10596734	chr21	10596734	F	21	100.00	0.00
chr21.10596743	chr21	10596743	F	21	80.95	19.05
chr21.10596755	chr21	10596755	F	19	78.95	21.05
chr21.10596785	chr21	10596785	F	10	0.00	100.00
chr21.10596813	chr21	10596813	F	60	96.67	3.33
chr21.10596836	chr21	10596836	F	59	100.00	0.00
chr21.10596838	chr21	10596838	F	59	89.83	10.17
chr21.10596865	chr21	10596865	F	56	91.07	8.93
chr21.10596868	chr21	10596868	F	60	83.33	16.67
chr21.10596888	chr21	10596888	F	30	0.00	100.00
chr21.10596735	chr21	10596735	R	14	0.00	100.00
chr21.10596744	chr21	10596744	R	14	71.43	28.57
chr21.10596756	chr21	10596756	R	14	71.43	28.57
chr21.10596786	chr21	10596786	R	12	83.33	16.67
chr21.10597191	chr21	10597191	F	10	100.00	0.00
chr21.10597220	chr21	10597220	F	12	75.00	25.00
chr21.10597233	chr21	10597233	F	19	63.16	36.84
chr21.10597247	chr21	10597247	F	22	81.82	18.18
chr21.10597270	chr21	10597270	F	20	90.00	10.00
chr21.10597277	chr21	10597277	F	20	65.00	35.00
chr21.10597281	chr21	10597281	F	20	40.00	60.00
chr21.10597283	chr21	10597283	F	20	0.00	100.00
chr21.10597287	chr21	10597287	F	21	80.95	19.05
chr21.10597305	chr21	10597305	F	10	0.00	100.00
chr21.10597307	chr21	10597307	F	10	100.00	0.00
chr21.10597210	chr21	10597210	R	11	0.00	100.00
chr21.10597221	chr21	10597221	R	12	100.00	0.00
chr21.10597234	chr21	10597234	R	19	10.53	89.47
chr21.10597248	chr21	10597248	R	23	0.00	100.00
chr21.10597271	chr21	10597271	R	22	81.82	18.18
chr21.10597278	chr21	10597278	R	21	0.00	100.00
chr21.10597282	chr21	10597282	R	22	68.18	31.82
chr21.10597284	chr21	10597284	R	24	100.00	0.00
chr21.10597288	chr21	10597288	R	19	0.00	100.00
chr21.10597306	chr21	10597306	R	12	91.67	8.33
chr21.10597308	chr21	10597308	R	11	90.91	9.09
chr21.10597319	chr21	10597319	R	12	100.00	0.00
chr21.10597878	chr21	10597878	F	27	85.19	14.81
chr21.10597885	chr21	10597885	F	25	100.00	0.00
chr21.10597912	chr21	10597912	F	26	0.00	100.00
chr21.10597920	chr21	10597920	F	26	92.31	7.69
chr21.10597924	chr21	10597924	F	24	75.00	25.00
chr21.10597932	chr21	10597932	F	27	70.37	29.63
chr21.10597953	chr21	10597953	F	24	100.00	0.00
chr21.10597960	chr21	10597960	F	49	97.96	2.04
chr21.10597968	chr21	10597968	F	49	79.59	20.41
chr21.10597990	chr21	10597990	F	24	79.17	20.83
chr21.10598118	chr21	10598118	F	15	100.00	0.00
chr21.10598137	chr21	10598137	F	16	93.75	6.25
chr21.10598176	chr21	10598176	F	30	93.33	6.67
chr21.10598190	chr21	10598190	F	32	100.00	0.00
chr21.10598199	chr21	10598199	F	29	86.21	13.79
chr21.10598202	chr21	10598202	F	28	96.43	3.57
chr21.10598205	chr21	10598205	F	32	87.50	12.50
chr21.10598210	chr21	10598210	F	30	90.00	10.00
chr21.10598232	chr21	10598232	F	16	0.00	100.00
chr21.10598236	chr21	10598236	F	12	100.00	0.00
chr21.10598266	chr21	10598266	F	12	75.00	25.00
chr21.10598275	chr21	10598275	F	12	58.33	41.67
chr21.10598282	chr21	10598282	F	12	75.00	25.00
chr21.10598298	chr21	10598298	F	12	100.00	0.00
chr21.10598314	chr21	10598314	F	22	0.00	100.00
chr21.10598316	chr21	10598316	F	21	90.48	9.52
chr21.10598336	chr21	10598336	F	12	0.00	100.00
chr21.10598367	chr21	10598367	F	12	91.67	8.33
chr21.10598373	chr21	10598373	F	12	75.00	25.00
chr21.10598386	chr21	10598386	F	12	91.67	8.33
chr21.10598390	chr21	10598390	F	12	0.00	100.00
chr21.10598393	chr21	10598393	F	12	50.00	50.00
chr21.10597886	chr21	10597886	R	16	68.75	31.25
chr21.10597913	chr21	10597913	R	15	80.00	20.00
chr21.10597921	chr21	10597921	R	16	56.25	43.75
chr21.10597925	chr21	10597925	R	13	84.62	15.38
chr21.10597933	chr21	10597933	R	16	75.00	25.00
chr21.10597954	chr21	10597954	R	17	76.47	23.53
chr21.10597961	chr21	10597961	R	31	74.19	25.81
chr21.10597969	chr21	10597969	R	28	67.86	32.14
chr21.10597991	chr21	10597991	R	14	92.86	7.14
chr21.10598051	chr21	10598051	R	17	88.24	11.76
chr21.10598138	chr21	10598138	R	40	0.00	100.00
chr21.10598177	chr21	10598177	R	45	100.00	0.00
chr21.10598191	chr21	10598191	R	43	81.40	18.60
chr21.10598200	chr21	10598200	R	48	75.00	25.00
chr21.10598203	chr21	10598203	R	40	75.00	25.00
chr21.10598206	chr21	10598206	R	40	80.00	20.00
chr21.10598211	chr21	10598211	R	44	100.00	0.00
chr21.10598233	chr21	10598233	R	24	100.00	0.00
chr21.10598237	chr21	10598237	R	24	87.50	12.50
chr21.10598267	chr21	10598267	R	10	90.00	10.00
chr21.10598276	chr21	10598276	R	11	100.00	0.00
chr21.10598283	chr21	10598283	R	12	0.00	100.00
chr21.10598299	chr21	10598299	R	14	71.43	28.57
chr21.10598315	chr21	10598315	R	23	86.96	13.04
chr21.10598317	chr21	10598317	R	23	65.22	34.78
chr21.10598337	chr21	10598337	R	13	69.23	30.77
chr21.10598368	chr21	10598368	R	13	0.00	100.00
chr21.10598374	chr21	10598374	R	13	84.62	15.38
chr21.10598387	chr21	10598387	R	13	69.23	30.77
chr21.10598391	chr21	10598391	R	13	100.00	0.00
chr21.10598394	chr21	10598394	R	13	69.23	30.77
chr21.10598397	chr21	10598397	R	13	69.23	30.77
chr21.10599598	chr21	10599598	R	10	0.00	100.00
chr21.10600469	chr21	10600469	F	35	97.14	2.86
chr21.10600481	chr21	10600481	F	36	94.44	5.56
chr21.10600492	chr21	10600492	F	36	0.00	100.00
chr21.10600505	chr21	10600505	F	33	78.79	21.21
chr21.10600516	chr21	10600516	F	35	54.29	45.71
chr21.10600535	chr21	10600535	F	35	68.57	31.43
chr21.10600580	chr21	10600580	F	16	56.25	43.75
chr21.10600607	chr21	10600607	F	33	81.82	18.18
chr21.10600610	chr21	10600610	F	33	0.00	100.00
chr21.10600635	chr21	10600635	F	33	96.97	3.03
chr21.10600653	chr21	10600653	F	35	88.57	11.43
chr21.10600667	chr21	10600667	F	35	88.57	11.43
chr21.10600482	chr21	10600482	R	42	85.71	14.29
chr21.10600493	chr21	10600493	R	44	0.00	100.00
chr21.10600506	chr21	10600506	R	44	0.00	100.00
chr21.10600517	chr21	10600517	R	41	80.49	19.51
chr21.10600536	chr21	10600536	R	39	0.00	100.00
chr21.10600581	chr21	10600581	R	27	77.78	22.22
chr21.10600608	chr21	10600608	R	40	0.00	100.00
chr21.10600611	chr21	10600611	R	42	78.57	21.43
chr21.10600636	chr21	10600636	R	43	69.77	30.23
chr21.10600654	chr21	10600654	R	44	81.82	18.18
chr21.10600668	chr21	10600668	R	45	93.33	6.67
chr21.10600678	chr21	10600678	R	44	68.18	31.82
chr21.10601647	chr21	10601647	F	19	100.00	0.00
chr21.10601659	chr21	10601659	F	34	100.00	0.00
chr21.10601685	chr21	10601685	F	36	91.67	8.33
chr21.10601718	chr21	10601718	F	33	87.88	12.12
chr21.10601731	chr21	10601731	F	33	87.88	12.12
chr21.10601736	chr21	10601736	F	36	94.44	5.56
chr21.10601741	chr21	10601741	F	34	91.18	8.82
chr21.10601660	chr21	10601660	R	47	76.60	23.40
chr21.10601686	chr21	10601686	R	48	89.58	10.42
chr21.10601719	chr21	10601719	R	47	93.62	6.38
chr21.10601732	chr21	10601732	R	49	79.59	20.41
chr21.10601737	chr21	10601737	R	48	66.67	33.33
chr21.10601742	chr21	10601742	R	45	0.00	100.00
chr21.10601748	chr21	10601748	R	25	84.00	16.00
chr21.10602326	chr21	10602326	F	24	83.33	16.67
chr21.10602338	chr21	10602338	F	21	95.24	4.76
chr21.10602349	chr21	10602349	F	20	85.00	15.00
chr21.10602354	chr21	10602354	F	19	68.42	31.58
chr21.10602362	chr21	10602362	F	19	84.21	15.79
chr21.10602367	chr21	10602367	F	21	95.24	4.76
chr21.10602454	chr21	10602454	F	19	94.74	5.26
chr21.10602457	chr21	10602457	F	19	84.21	15.79
chr21.10602459	chr21	10602459	F	17	76.47	23.53
chr21.10602467	chr21	10602467	F	20	0.00	100.00
chr21.10602485	chr21	10602485	F	20	75.00	25.00
chr21.10602489	chr21	10602489	F	20	85.00	15.00
chr21.10602339	chr21	10602339	R	23	95.65	4.35
chr21.10602350	chr21	10602350	R	23	100.00	0.00
chr21.10602355	chr21	10602355	R	23	91.30	8.70
chr21.10602363	chr21	10602363	R	21	95.24	4.76
chr21.10602368	chr21	10602368	R	22	90.91	9.09
chr21.10602455	chr21	10602455	R	21	61.90	38.10
chr21.10602458	chr21	10602458	R	21	71.43	28.57
chr21.10602460	chr21	10602460	R	21	0.00	100.00
chr21.10602468	chr21	10602468	R	22	95.45	4.55
chr21.10602486	chr21	10602486	R	22	0.00	100.00
chr21.10602490	chr21	10602490	R	22	90.91	9.09
chr21.10602526	chr21	10602526	R	23	73.91	26.09
chr21.10611217	chr21	10611217	R	28	0.00	100.00
chr21.10611272	chr21	10611272	R	53	66.04	33.96
chr21.10742601	chr21	10742601	F	12	83.33	16.67
chr21.10742641	chr21	10742641	F	11	45.45	54.55
chr21.10742642	chr21	10742642	R	13	69.23	30.77
chr21.10742668	chr21	10742668	R	13	84.62	15.38
chr21.10772506	chr21	10772506	F	11	63.64	36.36
chr21.10772518	chr21	10772518	F	11	0.00	100.00
chr21.10772527	chr21	10772527	F	11	54.55	45.45
chr21.10772542	chr21	10772542	F	11	54.55	45.45
chr21.10772556	chr21	10772556	F	11	0.00	100.00
chr21.10772560	chr21	10772560	F	10	100.00	0.00
chr21.10772580	chr21	10772580	F	10	100.00	0.00
chr21.10772519	chr21	10772519	R	15	0.00	100.00
chr21.10772528	chr21	10772528	R	15	93.33	6.67
chr21.10772543	chr21	10772543	R	13	84.62	15.38
chr21.10772557	chr21	10772557	R	14	100.00	0.00
chr21.10772561	chr21	10772561	R	14	92.86	7.14
chr21.10772581	chr21	10772581	R	15	80.00	20.00
chr21.10772711	chr21	10772711	R	16	87.50	12.50
chr21.10884805	chr21	10884805	F	12	0.00	100.00
chr21.10884810	chr21	10884810	F	10	90.00	10.00
chr21.10884829	chr21	10884829	F	10	80.00	20.00
chr21.10884833	chr21	10884833	F	10	80.00	20.00
chr21.10884843	chr21	10884843	F	10	70.00	30.00
chr21.10884853	chr21	10884853	F	10	80.00	20.00
chr21.10884855	chr21	10884855	F	10	80.00	20.00
chr21.10884906	chr21	10884906	F	10	100.00	0.00
chr21.10884914	chr21	10884914	F	10	100.00	0.00
chr21.10884933	chr21	10884933	F	10	80.00	20.00
chr21.10884950	chr21	10884950	F	10	100.00	0.00
chr21.10884969	chr21	10884969	F	10	90.00	10.00
chr21.10884975	chr21	10884975	F	18	77.78	22.22
chr21.10884993	chr21	10884993	F	19	89.47	10.53
chr21.10884998	chr21	10884998	F	19	100.00	0.00
chr21.10885002	chr21	10885002	F	19	89.47	10.53
chr21.10885013	chr21	10885013	F	18	0.00	100.00
chr21.10885018	chr21	10885018	F	18	55.56	44.44
chr21.10885030	chr21	10885030	F	17	47.06	52.94
chr21.10885035	chr21	10885035	F	17	100.00	0.00
chr21.10885038	chr21	10885038	F	19	89.47	10.53
chr21.10885054	chr21	10885054	F	19	84.21	15.79
chr21.10885056	chr21	10885056	F	18	88.89	11.11
chr21.10885059	chr21	10885059	F	18	88.89	11.11
chr21.10885062	chr21	10885062	F	19	31.58	68.42
chr21.10885078	chr21	10885078	F	12	100.00	0.00
chr21.10885081	chr21	10885081	F	12	83.33	16.67
chr21.10885083	chr21	10885083	F	12	100.00	0.00
chr21.10885086	chr21	10885086	F	12	66.67	33.33
chr21.10884976	chr21	10884976	R	19	31.58	68.42
chr21.10884994	chr21	10884994	R	29	79.31	20.69
chr21.10884999	chr21	10884999	R	27	100.00	0.00
chr21.10885003	chr21	10885003	R	26	100.00	0.00
chr21.10885014	chr21	10885014	R	25	84.00	16.00
chr21.10885019	chr21	10885019	R	28	64.29	35.71
chr21.10885031	chr21	10885031	R	29	58.62	41.38
chr21.10885036	chr21	10885036	R	29	79.31	20.69
chr21.10885039	chr21	10885039	R	28	96.43	3.57
chr21.10885055	chr21	10885055	R	26	84.62	15.38
chr21.10885057	chr21	10885057	R	29	79.31	20.69
chr21.10885060	chr21	10885060	R	29	79.31	20.69
chr21.10885063	chr21	10885063	R	30	70.00	30.00
chr21.10885079	chr21	10885079	R	10	100.00	0.00
chr21.10885082	chr21	10885082	R	10	80.00	20.00
chr21.10885084	chr21	10885084	R	10	100.00	0.00
chr21.10885087	chr21	10885087	R	10	80.00	20.00
chr21.10885121	chr21	10885121	R	10	100.00	0.00
chr21.10889474	chr21	10889474	F	24	100.00	0.00
chr21.10889561	chr21	10889561	F	41	90.24	9.76
chr21.10889562	chr21	10889562	R	45	0.00	100.00
chr21.10889576	chr21	10889576	R	24	91.67	8.33
chr21.10891672	chr21	10891672	F	12	91.67	8.33
chr21.10891704	chr21	10891704	F	11	72.73	27.27
chr21.10891724	chr21	10891724	F	11	81.82	18.18
chr21.10891736	chr21	10891736	F	11	81.82	18.18
chr21.10891825	chr21	10891825	F	10	0.00	100.00
chr21.10891830	chr21	10891830	F	12	83.33	16.67
chr21.10891838	chr21	10891838	F	11	81.82	18.18
chr21.10891858	chr21	10891858	F	12	100.00	0.00
chr21.10891737	chr21	10891737	R	10	90.00	10.00
chr21.10891822	chr21	10891822	R	10	80.00	20.00
chr21.10891826	chr21	10891826	R	10	0.00	100.00
chr21.10891839	chr21	10891839	R	10	90.00	10.00
chr21.10891859	chr21	10891859	R	10	80.00	20.00
chr21.10891875	chr21	10891875	R	10	100.00	0.00
chr21.10904293	chr21	10904293	F	24	0.00	100.00
chr21.10904487	chr21	10904487	R	13	61.54	38.46
chr21.10937705	chr21	10937705	F	27	92.59	7.41
chr21.10937772	chr21	10937772	F	25	96.00	4.00
chr21.10937778	chr21	10937778	F	11	0.00	100.00
chr21.10937444	chr21	10937444	R	10	40.00	60.00
chr21.10937502	chr21	10937502	R	11	90.91	9.09
chr21.10937537	chr21	10937537	R	12	66.67	33.33
chr21.10937706	chr21	10937706	R	20	35.00	65.00
chr21.10937773	chr21	10937773	R	25	64.00	36.00
chr21.10937779	chr21	10937779	R	25	76.00	24.00
chr21.10972524	chr21	10972524	R	82	0.00	100.00
chr21.10972556	chr21	10972556	R	167	92.81	7.19
chr21.10972592	chr21	10972592	R	169	75.15	24.85
chr21.10989962	chr21	10989962	F	12	83.33	16.67
chr21.10989970	chr21	10989970	F	12	100.00	0.00
chr21.10989984	chr21	10989984	F	12	83.33	16.67
chr21.10989987	chr21	10989987	F	12	100.00	0.00
chr21.10989990	chr21	10989990	F	12	83.33	16.67
chr21.10990001	chr21	10990001	F	12	83.33	16.67
chr21.10990005	chr21	10990005	F	14	64.29	35.71
chr21.10990007	chr21	10990007	F	20	60.00	40.00
chr21.10990019	chr21	10990019	F	21	90.48	9.52
chr21.10990041	chr21	10990041	F	20	80.00	20.00
chr21.10990046	chr21	10990046	F	20	90.00	10.00
chr21.10990048	chr21	10990048	F	20	35.00	65.00
chr21.10990053	chr21	10990053	F	20	100.00	0.00
chr21.10990066	chr21	10990066	F	12	66.67	33.33
chr21.10990082	chr21	10990082	F	12	0.00	100.00
chr21.10990092	chr21	10990092	F	12	100.00	0.00
chr21.10990006	chr21	10990006	R	10	90.00	10.00
chr21.10990008	chr21	10990008	R	17	100.00	0.00
chr21.10990020	chr21	10990020	R	16	0.00	100.00
chr21.10990042	chr21	10990042	R	15	0.00	100.00
chr21.10990047	chr21	10990047	R	16	68.75	31.25
chr21.10990049	chr21	10990049	R	15	100.00	0.00
chr21.10990054	chr21	10990054	R	14	85.71	14.29
chr21.10990120	chr21	10990120	R	10	100.00	0.00
chr21.10990138	chr21	10990138	R	14	0.00	100.00
chr21.10990160	chr21	10990160	R	13	100.00	0.00
chr21.10990167	chr21	10990167	R	13	76.92	23.08
chr21.10990178	chr21	10990178	R	13	69.23	30.77
chr21.10990188	chr21	10990188	R	13	53.85	46.15
chr21.10990199	chr21	10990199	R	14	100.00	0.00
chr21.10990506	chr21	10990506	F	13	100.00	0.00
chr21.10990510	chr21	10990510	F	13	0.00	100.00
chr21.10990512	chr21	10990512	F	13	0.00	100.00
chr21.10990526	chr21	10990526	F	14	71.43	28.57
chr21.10990535	chr21	10990535	F	14	85.71	14.29
chr21.10990553	chr21	10990553	F	14	71.43	28.57
