chrBase	chr	base	strand	coverage	freqC	freqT
chr21.9879279	chr21	9879279	R	28	64.29	35.71
chr21.9879307	chr21	9879307	R	24	0.00	100.00
chr21.9879393	chr21	9879393	R	28	0.00	100.00
chr21.9879402	chr21	9879402	R	28	60.71	39.29
chr21.9879434	chr21	9879434	R	28	53.57	46.43
chr21.9880072	chr21	9880072	F	61	70.49	29.51
chr21.9880095	chr21	9880095	F	61	59.02	40.98
chr21.9880112	chr21	9880112	F	60	0.00	100.00
chr21.9880129	chr21	9880129	F	57	0.00	100.00
chr21.9880144	chr21	9880144	F	106	1.89	98.11
chr21.9880158	chr21	9880158	F	96	65.62	34.38
chr21.9880213	chr21	9880213	F	61	68.85	31.15
chr21.9880228	chr21	9880228	F	60	0.00	100.00
chr21.9880234	chr21	9880234	F	51	39.22	60.78
chr21.9880241	chr21	9880241	F	51	62.75	37.25
chr21.9880252	chr21	9880252	F	51	0.00	100.00
chr21.9880263	chr21	9880263	F	53	0.00	100.00
chr21.9880272	chr21	9880272	F	51	74.51	25.49
chr21.9880318	chr21	9880318	F	55	0.00	100.00
chr21.9880332	chr21	9880332	F	29	75.86	24.14
chr21.9880456	chr21	9880456	F	28	64.29	35.71
chr21.9880096	chr21	9880096	R	43	67.44	32.56
chr21.9880113	chr21	9880113	R	43	0.00	100.00
chr21.9880130	chr21	9880130	R	42	78.57	21.43
chr21.9880145	chr21	9880145	R	74	60.81	39.19
chr21.9880159	chr21	9880159	R	75	66.67	33.33
chr21.9880214	chr21	9880214	R	42	0.00	100.00
chr21.9880229	chr21	9880229	R	45	60.00	40.00
chr21.9880235	chr21	9880235	R	66	0.00	100.00
chr21.9880242	chr21	9880242	R	46	78.26	21.74
chr21.9880253	chr21	9880253	R	45	0.00	100.00
chr21.9880264	chr21	9880264	R	44	72.73	27.27
chr21.9880273	chr21	9880273	R	43	0.00	100.00
chr21.9880319	chr21	9880319	R	48	64.58	35.42
chr21.9880333	chr21	9880333	R	29	44.83	55.17
chr21.9880457	chr21	9880457	R	28	57.14	42.86
chr21.9880462	chr21	9880462	R	27	0.00	100.00
chr21.9882048	chr21	9882048	F	23	0.00	100.00
chr21.9882051	chr21	9882051	F	22	72.73	27.27
chr21.9882066	chr21	9882066	F	20	75.00	25.00
chr21.9882072	chr21	9882072	F	24	0.00	100.00
chr21.9882080	chr21	9882080	F	23	0.00	100.00
chr21.9882095	chr21	9882095	F	23	0.00	100.00
chr21.9882100	chr21	9882100	F	23	56.52	43.48
chr21.9882110	chr21	9882110	F	24	91.67	8.33
chr21.9882113	chr21	9882113	F	53	0.00	100.00
chr21.9882118	chr21	9882118	F	42	71.43	28.57
chr21.9882147	chr21	9882147	F	46	47.83	52.17
chr21.9882164	chr21	9882164	F	45	73.33	26.67
chr21.9882201	chr21	9882201	F	20	0.00	100.00
chr21.9882052	chr21	9882052	R	17	0.00	100.00
chr21.9882067	chr21	9882067	R	18	11.11	88.89
chr21.9882073	chr21	9882073	R	15	60.00	40.00
chr21.9882081	chr21	9882081	R	16	6.25	93.75
chr21.9882096	chr21	9882096	R	17	76.47	23.53
chr21.9882101	chr21	9882101	R	16	68.75	31.25
chr21.9882111	chr21	9882111	R	17	88.24	11.76
chr21.9882114	chr21	9882114	R	42	26.19	73.81
chr21.9882119	chr21	9882119	R	58	62.07	37.93
chr21.9882148	chr21	9882148	R	56	66.07	33.93
chr21.9882165	chr21	9882165	R	59	45.76	54.24
chr21.9882202	chr21	9882202	R	75	0.00	100.00
chr21.9882211	chr21	9882211	R	45	95.56	4.44
chr21.9882219	chr21	9882219	R	45	53.33	46.67
chr21.9882227	chr21	9882227	R	46	39.13	60.87
chr21.9882247	chr21	9882247	R	43	76.74	23.26
chr21.9904197	chr21	9904197	F	41	60.98	39.02
chr21.9904407	chr21	9904407	R	52	0.00	100.00
chr21.9906579	chr21	9906579	R	20	65.00	35.00
chr21.9908400	chr21	9908400	R	11	63.64	36.36
chr21.9908426	chr21	9908426	R	11	0.00	100.00
chr21.9910499	chr21	9910499	F	39	79.49	20.51
chr21.9910529	chr21	9910529	F	38	0.00	100.00
chr21.9910547	chr21	9910547	F	37	24.32	75.68
chr21.9910500	chr21	9910500	R	26	11.54	88.46
chr21.9910530	chr21	9910530	R	42	52.38	47.62
chr21.9910548	chr21	9910548	R	53	32.08	67.92
chr21.9910628	chr21	9910628	R	22	54.55	45.45
chr21.9913738	chr21	9913738	F	83	97.59	2.41
chr21.9913766	chr21	9913766	F	89	91.01	8.99
chr21.9913769	chr21	9913769	F	86	88.37	11.63
chr21.9913799	chr21	9913799	F	39	0.00	100.00
chr21.9913849	chr21	9913849	F	17	100.00	0.00
chr21.9913885	chr21	9913885	F	19	89.47	10.53
chr21.9913890	chr21	9913890	F	20	80.00	20.00
chr21.9913739	chr21	9913739	R	58	0.00	100.00
chr21.9913767	chr21	9913767	R	116	96.55	3.45
chr21.9913770	chr21	9913770	R	114	96.49	3.51
chr21.9913800	chr21	9913800	R	115	93.04	6.96
chr21.9913850	chr21	9913850	R	13	100.00	0.00
chr21.9913886	chr21	9913886	R	13	69.23	30.77
chr21.9913891	chr21	9913891	R	13	100.00	0.00
chr21.9925836	chr21	9925836	F	12	83.33	16.67
chr21.9925845	chr21	9925845	F	11	72.73	27.27
chr21.9925913	chr21	9925913	F	19	100.00	0.00
chr21.9925917	chr21	9925917	F	21	85.71	14.29
chr21.9925954	chr21	9925954	F	11	100.00	0.00
chr21.9925964	chr21	9925964	F	12	0.00	100.00
chr21.9925972	chr21	9925972	F	10	0.00	100.00
chr21.9925978	chr21	9925978	F	12	91.67	8.33
chr21.9925995	chr21	9925995	F	11	72.73	27.27
chr21.9926079	chr21	9926079	F	17	100.00	0.00
chr21.9926092	chr21	9926092	F	16	62.50	37.50
chr21.9926102	chr21	9926102	F	14	100.00	0.00
chr21.9925914	chr21	9925914	R	12	91.67	8.33
chr21.9925918	chr21	9925918	R	11	100.00	0.00
chr21.9926040	chr21	9926040	R	12	100.00	0.00
chr21.9926053	chr21	9926053	R	12	100.00	0.00
chr21.9926080	chr21	9926080	R	25	100.00	0.00
chr21.9926093	chr21	9926093	R	24	70.83	29.17
chr21.9926103	chr21	9926103	R	20	90.00	10.00
chr21.9926149	chr21	9926149	R	13	100.00	0.00
chr21.9926153	chr21	9926153	R	13	100.00	0.00
chr21.9926563	chr21	9926563	F	76	86.84	13.16
chr21.9926567	chr21	9926567	F	79	0.00	100.00
chr21.9926585	chr21	9926585	F	75	97.33	2.67
chr21.9926594	chr21	9926594	F	75	98.67	1.33
chr21.9926601	chr21	9926601	F	78	87.18	12.82
chr21.9926626	chr21	9926626	F	39	0.00	100.00
chr21.9926764	chr21	9926764	F	65	92.31	7.69
chr21.9926774	chr21	9926774	F	64	82.81	17.19
chr21.9926776	chr21	9926776	F	65	84.62	15.38
chr21.9926807	chr21	9926807	F	118	77.97	22.03
chr21.9926809	chr21	9926809	F	118	94.92	5.08
chr21.9926825	chr21	9926825	F	126	43.65	56.35
chr21.9926827	chr21	9926827	F	114	77.19	22.81
chr21.9926882	chr21	9926882	F	60	0.00	100.00
chr21.9927032	chr21	9927032	F	12	83.33	16.67
chr21.9927038	chr21	9927038	F	12	100.00	0.00
chr21.9927045	chr21	9927045	F	12	83.33	16.67
chr21.9927058	chr21	9927058	F	13	84.62	15.38
chr21.9927065	chr21	9927065	F	13	100.00	0.00
chr21.9926564	chr21	9926564	R	23	0.00	100.00
chr21.9926568	chr21	9926568	R	46	0.00	100.00
chr21.9926586	chr21	9926586	R	43	79.07	20.93
chr21.9926595	chr21	9926595	R	41	90.24	9.76
chr21.9926602	chr21	9926602	R	45	82.22	17.78
chr21.9926627	chr21	9926627	R	41	75.61	24.39
chr21.9926672	chr21	9926672	R	13	61.54	38.46
chr21.9926674	chr21	9926674	R	13	61.54	38.46
chr21.9926683	chr21	9926683	R	13	84.62	15.38
chr21.9926685	chr21	9926685	R	11	100.00	0.00
chr21.9926687	chr21	9926687	R	13	100.00	0.00
chr21.9926694	chr21	9926694	R	13	69.23	30.77
chr21.9926702	chr21	9926702	R	14	0.00	100.00
chr21.9926713	chr21	9926713	R	14	0.00	100.00
chr21.9926735	chr21	9926735	R	12	83.33	16.67
chr21.9926742	chr21	9926742	R	13	92.31	7.69
chr21.9926775	chr21	9926775	R	72	87.50	12.50
chr21.9926777	chr21	9926777	R	72	94.44	5.56
chr21.9926808	chr21	9926808	R	141	85.82	14.18
chr21.9926810	chr21	9926810	R	130	83.08	16.92
chr21.9926826	chr21	9926826	R	132	59.85	40.15
chr21.9926828	chr21	9926828	R	137	89.78	10.22
chr21.9926883	chr21	9926883	R	74	82.43	17.57
chr21.9926887	chr21	9926887	R	73	91.78	8.22
chr21.9927033	chr21	9927033	R	20	60.00	40.00
chr21.9927039	chr21	9927039	R	22	54.55	45.45
chr21.9927046	chr21	9927046	R	22	0.00	100.00
chr21.9927059	chr21	9927059	R	22	63.64	36.36
chr21.9927066	chr21	9927066	R	22	81.82	18.18
chr21.9927089	chr21	9927089	R	11	100.00	0.00
chr21.9927096	chr21	9927096	R	11	81.82	18.18
chr21.9931262	chr21	9931262	R	77	0.00	100.00
chr21.9931323	chr21	9931323	R	156	0.00	100.00
chr21.9963570	chr21	9963570	F	18	44.44	55.56
chr21.9963727	chr21	9963727	F	17	47.06	52.94
chr21.9963728	chr21	9963728	R	30	60.00	40.00
chr21.9963752	chr21	9963752	R	30	66.67	33.33
chr21.9968470	chr21	9968470	F	10	80.00	20.00
chr21.9968480	chr21	9968480	F	10	50.00	50.00
chr21.9968501	chr21	9968501	F	19	78.95	21.05
chr21.9968507	chr21	9968507	F	17	0.00	100.00
chr21.9968558	chr21	9968558	F	18	0.00	100.00
chr21.9968562	chr21	9968562	F	18	50.00	50.00
chr21.9968565	chr21	9968565	F	17	82.35	17.65
chr21.9968575	chr21	9968575	F	10	100.00	0.00
chr21.9968583	chr21	9968583	F	16	0.00	100.00
chr21.9968596	chr21	9968596	F	16	0.00	100.00
chr21.9968605	chr21	9968605	F	16	6.25	93.75
chr21.9968610	chr21	9968610	F	16	0.00	100.00
chr21.9968613	chr21	9968613	F	16	0.00	100.00
chr21.9968619	chr21	9968619	F	16	6.25	93.75
chr21.9968699	chr21	9968699	F	15	0.00	100.00
chr21.9968707	chr21	9968707	F	16	0.00	100.00
chr21.9968716	chr21	9968716	F	15	0.00	100.00
chr21.9968720	chr21	9968720	F	16	0.00	100.00
chr21.9968266	chr21	9968266	R	16	75.00	25.00
chr21.9968268	chr21	9968268	R	16	0.00	100.00
chr21.9968282	chr21	9968282	R	15	73.33	26.67
chr21.9968303	chr21	9968303	R	36	0.00	100.00
chr21.9968319	chr21	9968319	R	36	69.44	30.56
chr21.9968332	chr21	9968332	R	37	0.00	100.00
chr21.9968353	chr21	9968353	R	38	0.00	100.00
chr21.9968372	chr21	9968372	R	59	33.90	66.10
chr21.9968384	chr21	9968384	R	36	69.44	30.56
chr21.9968389	chr21	9968389	R	35	51.43	48.57
chr21.9968399	chr21	9968399	R	33	72.73	27.27
chr21.9968417	chr21	9968417	R	34	50.00	50.00
chr21.9968419	chr21	9968419	R	37	0.00	100.00
chr21.9968424	chr21	9968424	R	38	55.26	44.74
chr21.9968430	chr21	9968430	R	38	73.68	26.32
chr21.9968432	chr21	9968432	R	38	68.42	31.58
chr21.9968471	chr21	9968471	R	36	2.78	97.22
chr21.9968502	chr21	9968502	R	12	58.33	41.67
chr21.9968508	chr21	9968508	R	12	58.33	41.67
chr21.9968559	chr21	9968559	R	12	0.00	100.00
chr21.9968563	chr21	9968563	R	12	0.00	100.00
chr21.9968566	chr21	9968566	R	11	63.64	36.36
chr21.9968597	chr21	9968597	R	15	86.67	13.33
chr21.9968606	chr21	9968606	R	15	73.33	26.67
chr21.9968611	chr21	9968611	R	14	0.00	100.00
chr21.9968614	chr21	9968614	R	13	0.00	100.00
chr21.9968620	chr21	9968620	R	14	0.00	100.00
chr21.9968700	chr21	9968700	R	14	71.43	28.57
chr21.9968708	chr21	9968708	R	15	53.33	46.67
chr21.9968717	chr21	9968717	R	14	0.00	100.00
chr21.9968721	chr21	9968721	R	15	0.00	100.00
chr21.9968724	chr21	9968724	R	14	0.00	100.00
chr21.10137563	chr21	10137563	F	17	88.24	11.76
chr21.10137619	chr21	10137619	F	17	0.00	100.00
chr21.10144286	chr21	10144286	F	10	60.00	40.00
chr21.10144441	chr21	10144441	F	10	40.00	60.00
chr21.10201250	chr21	10201250	F	33	87.88	12.12
chr21.10201272	chr21	10201272	F	33	0.00	100.00
chr21.10201296	chr21	10201296	F	16	0.00	100.00
chr21.10201251	chr21	10201251	R	11	0.00	100.00
chr21.10201273	chr21	10201273	R	24	75.00	25.00
chr21.10201297	chr21	10201297	R	23	100.00	0.00
chr21.10371791	chr21	10371791	R	17	0.00	100.00
chr21.10371851	chr21	10371851	R	35	91.43	8.57
chr21.10371864	chr21	10371864	R	31	100.00	0.00
chr21.10428163	chr21	10428163	F	30	46.67	53.33
chr21.10428261	chr21	10428261	F	28	85.71	14.29
chr21.10491755	chr21	10491755	F	16	93.75	6.25
chr21.10491794	chr21	10491794	F	13	46.15	53.85
chr21.10491906	chr21	10491906	F	13	92.31	7.69
chr21.10491963	chr21	10491963	F	17	88.24	11.76
chr21.10491795	chr21	10491795	R	19	63.16	36.84
chr21.10491870	chr21	10491870	R	16	100.00	0.00
chr21.10491907	chr21	10491907	R	18	88.89	11.11
chr21.10491964	chr21	10491964	R	20	80.00	20.00
chr21.10572181	chr21	10572181	F	12	58.33	41.67
chr21.10572227	chr21	10572227	F	12	100.00	0.00
chr21.10572271	chr21	10572271	F	20	100.00	0.00
chr21.10572311	chr21	10572311	F	12	8.33	91.67
chr21.10582794	chr21	10582794	F	35	80.00	20.00
chr21.10582838	chr21	10582838	F	32	78.12	21.88
chr21.10582847	chr21	10582847	F	34	79.41	20.59
chr21.10582854	chr21	10582854	F	34	100.00	0.00
chr21.10582899	chr21	10582899	F	19	63.16	36.84
chr21.10582963	chr21	10582963	F	34	91.18	8.82
chr21.10582839	chr21	10582839	R	25	100.00	0.00
chr21.10582848	chr21	10582848	R	26	96.15	3.85
chr21.10582855	chr21	10582855	R	25	0.00	100.00
chr21.10582900	chr21	10582900	R	13	76.92	23.08
chr21.10582964	chr21	10582964	R	25	0.00	100.00
chr21.10582996	chr21	10582996	R	25	92.00	8.00
chr21.10596707	chr21	10596707	F	28	71.43	28.57
chr21.10596734	chr21	10596734	F	29	82.76	17.24
chr21.10596743	chr21	10596743	F	30	100.00	0.00
chr21.10596755	chr21	10596755	F	28	64.29	35.71
chr21.10596785	chr21	10596785	F	11	0.00	100.00
chr21.10596813	chr21	10596813	F	11	100.00	0.00
chr21.10596836	chr21	10596836	F	12	0.00	100.00
chr21.10596838	chr21	10596838	F	12	83.33	16.67
chr21.10596865	chr21	10596865	F	11	81.82	18.18
chr21.10596868	chr21	10596868	F	11	90.91	9.09
chr21.10596708	chr21	10596708	R	10	0.00	100.00
chr21.10596735	chr21	10596735	R	22	90.91	9.09
chr21.10596744	chr21	10596744	R	21	90.48	9.52
chr21.10596756	chr21	10596756	R	21	61.90	38.10
chr21.10596786	chr21	10596786	R	20	100.00	0.00
chr21.10597233	chr21	10597233	F	12	100.00	0.00
chr21.10597247	chr21	10597247	F	10	0.00	100.00
chr21.10597270	chr21	10597270	F	11	100.00	0.00
chr21.10597277	chr21	10597277	F	12	100.00	0.00
chr21.10597281	chr21	10597281	F	11	72.73	27.27
chr21.10597287	chr21	10597287	F	12	83.33	16.67
chr21.10597210	chr21	10597210	R	12	83.33	16.67
chr21.10597221	chr21	10597221	R	13	0.00	100.00
chr21.10597234	chr21	10597234	R	23	91.30	8.70
chr21.10597248	chr21	10597248	R	21	0.00	100.00
chr21.10597271	chr21	10597271	R	24	75.00	25.00
chr21.10597278	chr21	10597278	R	18	0.00	100.00
chr21.10597282	chr21	10597282	R	22	63.64	36.36
chr21.10597284	chr21	10597284	R	20	100.00	0.00
chr21.10597288	chr21	10597288	R	19	57.89	42.11
chr21.10597306	chr21	10597306	R	12	83.33	16.67
chr21.10597308	chr21	10597308	R	12	0.00	100.00
chr21.10597319	chr21	10597319	R	12	50.00	50.00
chr21.10597878	chr21	10597878	F	72	97.22	2.78
chr21.10597885	chr21	10597885	F	74	93.24	6.76
chr21.10597912	chr21	10597912	F	67	95.52	4.48
chr21.10597920	chr21	10597920	F	69	63.77	36.23
chr21.10597924	chr21	10597924	F	71	88.73	11.27
chr21.10597932	chr21	10597932	F	65	47.69	52.31
chr21.10597953	chr21	10597953	F	74	64.86	35.14
chr21.10597960	chr21	10597960	F	129	88.37	11.63
chr21.10597968	chr21	10597968	F	124	87.90	12.10
chr21.10597990	chr21	10597990	F	63	76.19	23.81
chr21.10598118	chr21	10598118	F	19	84.21	15.79
chr21.10598137	chr21	10598137	F	18	77.78	22.22
chr21.10598176	chr21	10598176	F	36	0.00	100.00
chr21.10598190	chr21	10598190	F	35	71.43	28.57
chr21.10598199	chr21	10598199	F	36	0.00	100.00
chr21.10598202	chr21	10598202	F	35	94.29	5.71
chr21.10598205	chr21	10598205	F	35	100.00	0.00
chr21.10598210	chr21	10598210	F	35	85.71	14.29
chr21.10598232	chr21	10598232	F	19	94.74	5.26
chr21.10598236	chr21	10598236	F	18	100.00	0.00
chr21.10598266	chr21	10598266	F	17	0.00	100.00
chr21.10598275	chr21	10598275	F	18	77.78	22.22
chr21.10598282	chr21	10598282	F	17	82.35	17.65
chr21.10598298	chr21	10598298	F	22	45.45	54.55
chr21.10598314	chr21	10598314	F	32	93.75	6.25
chr21.10598316	chr21	10598316	F	33	72.73	27.27
chr21.10598336	chr21	10598336	F	16	93.75	6.25
chr21.10598367	chr21	10598367	F	17	70.59	29.41
chr21.10598373	chr21	10598373	F	17	82.35	17.65
chr21.10598386	chr21	10598386	F	18	66.67	33.33
chr21.10598390	chr21	10598390	F	17	58.82	41.18
chr21.10598393	chr21	10598393	F	18	0.00	100.00
chr21.10597886	chr21	10597886	R	54	96.30	3.70
chr21.10597913	chr21	10597913	R	52	82.69	17.31
chr21.10597921	chr21	10597921	R	53	96.23	3.77
chr21.10597925	chr21	10597925	R	54	0.00	100.00
chr21.10597933	chr21	10597933	R	54	100.00	0.00
chr21.10597954	chr21	10597954	R	52	84.62	15.38
chr21.10597961	chr21	10597961	R	96	94.79	5.21
chr21.10597969	chr21	10597969	R	96	82.29	17.71
chr21.10597991	chr21	10597991	R	55	96.36	3.64
chr21.10598051	chr21	10598051	R	57	78.95	21.05
chr21.10598138	chr21	10598138	R	27	100.00	0.00
chr21.10598177	chr21	10598177	R	30	66.67	33.33
chr21.10598191	chr21	10598191	R	30	80.00	20.00
chr21.10598200	chr21	10598200	R	31	93.55	6.45
chr21.10598203	chr21	10598203	R	32	96.88	3.12
chr21.10598206	chr21	10598206	R	30	76.67	23.33
chr21.10598211	chr21	10598211	R	31	87.10	12.90
chr21.10598233	chr21	10598233	R	17	94.12	5.88
chr21.10598237	chr21	10598237	R	16	81.25	18.75
chr21.10598267	chr21	10598267	R	18	88.89	11.11
chr21.10598276	chr21	10598276	R	18	100.00	0.00
chr21.10598283	chr21	10598283	R	17	0.00	100.00
chr21.10598299	chr21	10598299	R	19	100.00	0.00
chr21.10598315	chr21	10598315	R	25	100.00	0.00
chr21.10598317	chr21	10598317	R	34	100.00	0.00
chr21.10598337	chr21	10598337	R	17	94.12	5.88
chr21.10598368	chr21	10598368	R	18	61.11	38.89
chr21.10598374	chr21	10598374	R	16	0.00	100.00
chr21.10598387	chr21	10598387	R	17	0.00	100.00
chr21.10598391	chr21	10598391	R	18	88.89	11.11
chr21.10598394	chr21	10598394	R	18	44.44	55.56
chr21.10598397	chr21	10598397	R	18	94.44	5.56
chr21.10599507	chr21	10599507	F	67	83.58	16.42
chr21.10599525	chr21	10599525	F	73	91.78	8.22
chr21.10599554	chr21	10599554	F	72	94.44	5.56
chr21.10599597	chr21	10599597	F	29	0.00	100.00
chr21.10599508	chr21	10599508	R	31	0.00	100.00
chr21.10599526	chr21	10599526	R	63	93.65	6.35
chr21.10599555	chr21	10599555	R	66	78.79	21.21
chr21.10599598	chr21	10599598	R	58	72.41	27.59
chr21.10601647	chr21	10601647	F	14	78.57	21.43
chr21.10601659	chr21	10601659	F	27	62.96	37.04
chr21.10601685	chr21	10601685	F	29	0.00	100.00
chr21.10601718	chr21	10601718	F	27	100.00	0.00
chr21.10601731	chr21	10601731	F	30	93.33	6.67
chr21.10601736	chr21	10601736	F	27	77.78	22.22
chr21.10601741	chr21	10601741	F	28	100.00	0.00
chr21.10601660	chr21	10601660	R	29	0.00	100.00
chr21.10601686	chr21	10601686	R	31	61.29	38.71
chr21.10601719	chr21	10601719	R	27	77.78	22.22
chr21.10601732	chr21	10601732	R	28	92.86	7.14
chr21.10601737	chr21	10601737	R	30	93.33	6.67
chr21.10601742	chr21	10601742	R	25	0.00	100.00
chr21.10601748	chr21	10601748	R	16	93.75	6.25
chr21.10602281	chr21	10602281	F	17	100.00	0.00
chr21.10602286	chr21	10602286	F	17	76.47	23.53
chr21.10602290	chr21	10602290	F	17	88.24	11.76
chr21.10602316	chr21	10602316	F	18	66.67	33.33
chr21.10602321	chr21	10602321	F	18	100.00	0.00
chr21.10602326	chr21	10602326	F	48	43.75	56.25
chr21.10602338	chr21	10602338	F	38	68.42	31.58
chr21.10602349	chr21	10602349	F	38	0.00	100.00
chr21.10602354	chr21	10602354	F	39	87.18	12.82
chr21.10602362	chr21	10602362	F	37	59.46	40.54
chr21.10602367	chr21	10602367	F	38	73.68	26.32
chr21.10602454	chr21	10602454	F	32	0.00	100.00
chr21.10602457	chr21	10602457	F	37	0.00	100.00
chr21.10602459	chr21	10602459	F	31	96.77	3.23
chr21.10602467	chr21	10602467	F	32	0.00	100.00
chr21.10602485	chr21	10602485	F	36	94.44	5.56
chr21.10602489	chr21	10602489	F	35	82.86	17.14
chr21.10602339	chr21	10602339	R	39	84.62	15.38
chr21.10602350	chr21	10602350	R	38	81.58	18.42
chr21.10602355	chr21	10602355	R	39	0.00	100.00
chr21.10602363	chr21	10602363	R	38	81.58	18.42
chr21.10602368	chr21	10602368	R	37	89.19	10.81
chr21.10602455	chr21	10602455	R	37	94.59	5.41
chr21.10602458	chr21	10602458	R	36	0.00	100.00
chr21.10602460	chr21	10602460	R	39	100.00	0.00
chr21.10602468	chr21	10602468	R	38	94.74	5.26
chr21.10602486	chr21	10602486	R	38	92.11	7.89
chr21.10602490	chr21	10602490	R	38	92.11	7.89
chr21.10602526	chr21	10602526	R	40	85.00	15.00
chr21.10611217	chr21	10611217	R	10	0.00	100.00
chr21.10611272	chr21	10611272	R	20	80.00	20.00
chr21.10623830	chr21	10623830	F	12	83.33	16.67
chr21.10623857	chr21	10623857	F	11	45.45	54.55
chr21.10623858	chr21	10623858	R	19	84.21	15.79
chr21.10624012	chr21	10624012	R	19	0.00	100.00
chr21.10742601	chr21	10742601	F	23	73.91	26.09
chr21.10742641	chr21	10742641	F	24	83.33	16.67
chr21.10742667	chr21	10742667	F	11	0.00	100.00
chr21.10742602	chr21	10742602	R	10	0.00	100.00
chr21.10742642	chr21	10742642	R	24	75.00	25.00
chr21.10742668	chr21	10742668	R	22	81.82	18.18
chr21.10772506	chr21	10772506	F	10	90.00	10.00
chr21.10772527	chr21	10772527	F	10	0.00	100.00
chr21.10772542	chr21	10772542	F	10	90.00	10.00
chr21.10772556	chr21	10772556	F	10	90.00	10.00
chr21.10772519	chr21	10772519	R	14	85.71	14.29
chr21.10772528	chr21	10772528	R	13	84.62	15.38
chr21.10772543	chr21	10772543	R	14	71.43	28.57
chr21.10772557	chr21	10772557	R	13	100.00	0.00
chr21.10772561	chr21	10772561	R	13	92.31	7.69
chr21.10772581	chr21	10772581	R	12	0.00	100.00
chr21.10772711	chr21	10772711	R	14	85.71	14.29
chr21.10884733	chr21	10884733	F	17	0.00	100.00
chr21.10884745	chr21	10884745	F	20	90.00	10.00
chr21.10884748	chr21	10884748	F	19	89.47	10.53
chr21.10884763	chr21	10884763	F	18	100.00	0.00
chr21.10884769	chr21	10884769	F	18	72.22	27.78
chr21.10884773	chr21	10884773	F	20	60.00	40.00
chr21.10884783	chr21	10884783	F	19	89.47	10.53
chr21.10884785	chr21	10884785	F	19	100.00	0.00
chr21.10884788	chr21	10884788	F	20	60.00	40.00
chr21.10884791	chr21	10884791	F	18	61.11	38.89
chr21.10884805	chr21	10884805	F	11	18.18	81.82
chr21.10884975	chr21	10884975	F	17	0.00	100.00
chr21.10884993	chr21	10884993	F	19	89.47	10.53
chr21.10884998	chr21	10884998	F	18	66.67	33.33
chr21.10885002	chr21	10885002	F	17	100.00	0.00
chr21.10885013	chr21	10885013	F	18	0.00	100.00
chr21.10885018	chr21	10885018	F	19	57.89	42.11
chr21.10885030	chr21	10885030	F	17	82.35	17.65
chr21.10885035	chr21	10885035	F	20	90.00	10.00
chr21.10885038	chr21	10885038	F	16	87.50	12.50
chr21.10885054	chr21	10885054	F	20	100.00	0.00
chr21.10885056	chr21	10885056	F	19	100.00	0.00
chr21.10885059	chr21	10885059	F	20	70.00	30.00
chr21.10885062	chr21	10885062	F	16	37.50	62.50
chr21.10884746	chr21	10884746	R	10	100.00	0.00
chr21.10884749	chr21	10884749	R	10	60.00	40.00
chr21.10884764	chr21	10884764	R	10	100.00	0.00
chr21.10884770	chr21	10884770	R	10	100.00	0.00
chr21.10884774	chr21	10884774	R	10	60.00	40.00
chr21.10884784	chr21	10884784	R	10	40.00	60.00
chr21.10884786	chr21	10884786	R	10	0.00	100.00
chr21.10884789	chr21	10884789	R	10	100.00	0.00
chr21.10884976	chr21	10884976	R	11	9.09	90.91
chr21.10884994	chr21	10884994	R	23	100.00	0.00
chr21.10884999	chr21	10884999	R	21	95.24	4.76
chr21.10885003	chr21	10885003	R	24	91.67	8.33
chr21.10885014	chr21	10885014	R	22	0.00	100.00
chr21.10885019	chr21	10885019	R	22	90.91	9.09
chr21.10885031	chr21	10885031	R	22	90.91	9.09
chr21.10885036	chr21	10885036	R	21	100.00	0.00
chr21.10885039	chr21	10885039	R	22	0.00	100.00
chr21.10885055	chr21	10885055	R	22	90.91	9.09
chr21.10885057	chr21	10885057	R	21	52.38	47.62
chr21.10885060	chr21	10885060	R	22	68.18	31.82
chr21.10885063	chr21	10885063	R	25	76.00	24.00
chr21.10885079	chr21	10885079	R	10	90.00	10.00
chr21.10885082	chr21	10885082	R	12	83.33	16.67
chr21.10885084	chr21	10885084	R	12	83.33	16.67
chr21.10885087	chr21	10885087	R	12	100.00	0.00
chr21.10885121	chr21	10885121	R	12	0.00	100.00
chr21.10889474	chr21	10889474	F	10	80.00	20.00
chr21.10889561	chr21	10889561	F	18	100.00	0.00
chr21.10889562	chr21	10889562	R	17	82.35	17.65
chr21.10889576	chr21	10889576	R	11	72.73	27.27
chr21.10891672	chr21	10891672	F	10	100.00	0.00
chr21.10891704	chr21	10891704	F	10	100.00	0.00
chr21.10891724	chr21	10891724	F	10	90.00	10.00
chr21.10891830	chr21	10891830	F	10	80.00	20.00
chr21.10891838	chr21	10891838	F	10	70.00	30.00
chr21.10891858	chr21	10891858	F	10	100.00	0.00
