chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr21	9826716	0	1	0	1	0	0	0	347	13.25	13.75
chr21	9826717	0	1	0	1	0	-0.3915	0	348	16.25	14.5
chr21	9826718	0	0.4667	0.5333	0.5333	1	0.5679	1	349	13.25	13.75
chr21	9826719	0.1333	0.8	0.0667	0.8	0	-0.3015	0	350	16.25	14.5
chr21	9826722	0	1	0	1	0	0.0099	0	351	13.25	13.75
chr21	9826723	0	1	0	1	0	-0.2128	0	352	16.25	14.5
chr21	9826726	0.1	0.8667	0.0333	0.8667	0	-0.0168	0	353	13.25	13.75
chr21	9826727	0	1	0	1	0	0.1555	0	354	16.25	14.5
chr21	9826728	0	1	0	1	0	-0.3162	0	355	13.25	13.75
chr21	9826729	0.0333	0.9667	0	0.9667	0	-0.224	0	356	16.25	14.5
chr21	9826731	0.0333	0.9667	0	0.9667	0	0.1563	0	357	13.25	13.75
chr21	9826732	0	1	0	1	0	0.1634	0	358	16.25	14.5
chr21	9826739	0	0.9667	0.0333	0.9667	0	0.2377	0	359	13.25	13.75
chr21	9826740	0	1	0	1	0	-0.0168	0	360	16.25	14.5
chr21	9826742	0.1667	0.8333	0	0.8333	0	-0.3259	0	361	13.25	13.75
chr21	9826743	0.0333	0.8	0.1667	0.8	0	0.3507	0	362	16.25	14.5
chr21	9826744	0.0667	0.9333	0	0.9333	0	-0.277	0	363	13.25	13.75
chr21	9826745	0	1	0	1	0	-0.2778	0	364	16.25	14.5
chr21	9826755	0	1	0	1	0	-0.4098	0	365	13.25	13.75
chr21	9826756	0	1	0	1	0	-3e-04	0	366	16.25	14.5
chr21	9826757	0.4333	0.5	0.0667	0.5	0	-0.3328	0	367	13.25	13.75
chr21	9826758	0	0.4667	0.5333	0.5333	1	0.2964	0	368	16.25	14.5
chr21	9826765	0	0.9667	0.0333	0.9667	0	0.1222	0	369	32.25	23.25
chr21	9826766	0.0333	0.8333	0.1333	0.8333	0	0.1519	0	370	39.5	26
chr21	9826840	0	1	0	1	0	-0.1012	0	371	18.5	10.75
chr21	9826841	0	1	0	1	0	0	0	372	20.75	11.75
chr21	9826844	0	0.9667	0.0333	0.9667	0	-0.05	0	373	18.5	10.75
chr21	9826845	0	0.6667	0.3333	0.6667	0	0.2329	0	374	21.75	12.25
chr21	9826847	0	1	0	1	0	-0.0555	0	375	18.5	10.75
chr21	9826848	0.0333	0.9	0.0667	0.9	0	-0.0786	0	376	21.75	12.25
chr21	9826853	0	0.8	0.2	0.8	0	0.1876	0	377	18.5	10.75
chr21	9826854	0.0333	0.7333	0.2333	0.7333	0	-0.053	0	378	21.75	12.25
chr21	9826855	0.0667	0.6667	0.2667	0.6667	0	-0.0603	0	379	18.5	10.75
chr21	9826856	0.2	0.8	0	0.8	0	-0.4261	0	380	21.75	12.25
chr21	9826859	0	1	0	1	0	0.1878	0	381	18.5	10.75
chr21	9826860	0	0.9667	0.0333	0.9667	0	-0.0304	0	382	21.75	12.25
chr21	9826863	0.0333	0.9333	0.0333	0.9333	0	-0.1141	0	383	18.5	10.75
chr21	9826864	0.0333	0.9	0.0667	0.9	0	0.0121	0	384	21.75	12.25
chr21	9826873	0.0667	0.9	0.0333	0.9	0	0.1229	0	385	18.5	10.75
chr21	9826874	0	1	0	1	0	0.018	0	386	21.75	12.25
chr21	9826877	0.2	0.8	0	0.8	0	-0.5192	0	387	18.5	10.75
chr21	9826878	0	0.6333	0.3667	0.6333	0	0.5482	0	388	21.75	12.25
chr21	9826881	0.1	0.8333	0.0667	0.8333	0	-0.2066	0	389	18.5	10.75
chr21	9826882	0.0333	0.8333	0.1333	0.8333	0	-0.0353	0	390	21.75	12.25
chr21	9826885	0.1333	0.8667	0	0.8667	0	-0.7166	0	391	18.5	10.75
chr21	9826886	0	0.9667	0.0333	0.9667	0	0.0893	0	392	21.75	12.25
chr21	9826887	0	0.2	0.8	0.8	1	0.6974	1	393	18.5	10.75
chr21	9826888	0	0.9667	0.0333	0.9667	0	0.2701	0	394	21.75	12.25
chr21	9826892	0	0.9667	0.0333	0.9667	0	0.1707	0	395	18.5	10.75
chr21	9826893	0.0333	0.9667	0	0.9667	0	-0.0423	0	396	21.75	12.25
chr21	9826896	0.0333	0.9333	0.0333	0.9333	0	-0.0567	0	397	18.5	10.75
chr21	9826897	0	1	0	1	0	-0.1975	0	398	21.75	12.25
chr21	9826900	0	1	0	1	0	0.2256	0	399	18.5	10.75
chr21	9826901	0	1	0	1	0	0.0488	0	400	21.75	12.25
chr21	9826904	0.1	0.8667	0.0333	0.8667	0	-0.2601	0	401	18.5	10.75
chr21	9826905	0	1	0	1	0	-0.2319	0	402	21.75	12.25
chr21	9826908	0	1	0	1	0	-0.2333	0	403	18.5	10.75
chr21	9826909	0	1	0	1	0	-0.0243	0	404	21.75	12.25
chr21	9826911	0	1	0	1	0	0.055	0	405	18.5	10.75
chr21	9826912	0	1	0	1	0	-0.0768	0	406	21.75	12.25
chr21	9826920	0.0333	0.9667	0	0.9667	0	-0.3964	0	407	18.5	10.75
chr21	9826921	0	1	0	1	0	-0.0173	0	408	21.75	12.25
chr21	9826926	0	1	0	1	0	0.0139	0	409	18.5	10.75
chr21	9826927	0	1	0	1	0	-0.2338	0	410	21.75	12.25
chr21	9826931	0.0333	0.8333	0.1333	0.8333	0	0.4819	0	411	18.5	10.75
chr21	9826932	0	0.4333	0.5667	0.5667	1	0.4932	1	412	21.75	12.25
chr21	9826934	0	1	0	1	0	0	0	413	18	10
chr21	9826935	0.1	0.6667	0.2333	0.6667	0	0.1725	0	414	21.75	12.25
chr21	9826970	0.1333	0.8667	0	0.8667	0	-0.116	0	415	15	20.75
chr21	9826974	0	1	0	1	0	-0.0158	0	416	15	20.75
chr21	9826975	0.0333	0.9667	0	0.9667	0	-0.0971	0	417	19.25	21.5
chr21	9826976	0	1	0	1	0	-0.1577	0	418	15	20.75
chr21	9826977	0	1	0	1	0	0.1348	0	419	19.25	21.5
chr21	9826979	0.0333	0.9667	0	0.9667	0	-0.2794	0	420	15	20.75
chr21	9826980	0	1	0	1	0	0.057	0	421	19.25	21.5
chr21	9826987	0	0.9667	0.0333	0.9667	0	0.1793	0	422	15	20.75
chr21	9826988	0	1	0	1	0	-0.3506	0	423	19.25	21.5
chr21	9826990	0	1	0	1	0	-0.4215	0	424	15	20.75
chr21	9826991	0	1	0	1	0	-0.0551	0	425	19.25	21.5
chr21	9826992	0	1	0	1	0	0.2718	0	426	15	20.75
chr21	9826993	0.0333	0.9667	0	0.9667	0	-0.5754	0	427	19.25	21.5
chr21	9827069	0.0333	0.9667	0	0.9667	0	-0.3368	0	428	15	20.75
chr21	9827070	0	0.9333	0.0667	0.9333	0	-0.1618	0	429	19.25	21.5
chr21	9827073	0	1	0	1	0	-0.2144	0	430	15	20.75
chr21	9827074	0.0667	0.9333	0	0.9333	0	0.0476	0	431	19.25	21.5
chr21	9827078	0	1	0	1	0	-0.1381	0	432	19.25	21.5
chr21	9827094	0.0333	0.9667	0	0.9667	0	-0.2536	0	433	15.75	21
chr21	9827130	0.2333	0.7667	0	0.7667	0	-0.5705	0	434	15.75	21
chr21	9827134	0	0.9667	0.0333	0.9667	0	-0.0124	0	435	15.75	21
chr21	9827184	0	1	0	1	0	-0.325	0	436	15.75	21
chr21	9827187	0.0667	0.9333	0	0.9333	0	-0.3774	0	437	15.75	21
chr21	9827191	0.0667	0.9333	0	0.9333	0	-0.1867	0	438	15.75	21
chr21	9827204	0	0.9333	0.0667	0.9333	0	0.3017	0	439	15.75	21
chr21	9827206	0	1	0	1	0	0.2933	0	440	15.75	21
chr21	9827217	0	1	0	1	0	0.4043	0	441	15.75	21
chr21	9827244	0	1	0	1	0	0.225	0	442	15.75	21
chr21	9827434	0.1667	0.7667	0.0667	0.7667	0	-0.1583	0	443	32.75	19.5
chr21	9827435	0.0667	0.9333	0	0.9333	0	-0.155	0	444	42.25	31.75
chr21	9827454	0	1	0	1	0	-0.1274	0	445	32.75	19.5
chr21	9827455	0	0.9333	0.0667	0.9333	0	0.3897	0	446	32.75	18.5
chr21	9827483	0	1	0	1	0	-0.0774	0	447	32.75	19.5
chr21	9827484	0	1	0	1	0	0.0286	0	448	32.75	18.5
chr21	9827485	0.0667	0.9333	0	0.9333	0	-0.3854	0	449	32.75	19.5
chr21	9827486	0	0.8	0.2	0.8	0	0.3686	0	450	32.75	18.5
chr21	9827502	0.2	0.8	0	0.8	0	-0.4156	0	451	32.75	19.5
chr21	9827503	0	1	0	1	0	0.1723	0	452	32.75	18.5
chr21	9827507	0	1	0	1	0	-0.0156	0	453	32.75	19.5
chr21	9827508	0	0.9667	0.0333	0.9667	0	-0.0634	0	454	32.75	18.5
chr21	9829442	0	1	0	1	0	-0.0843	0	455	23.25	35.75
chr21	9829443	0	1	0	1	0	-0.0038	0	456	17.75	32
chr21	9829457	0	1	0	1	0	0.0536	0	457	23.25	35.75
chr21	9829458	0	1	0	1	0	-0.0218	0	458	21.5	33.75
chr21	9829537	0	1	0	1	0	-1e-04	0	459	20.25	32.25
chr21	9829538	0	1	0	1	0	-0.1706	0	460	21.5	33.75
chr21	9869241	0	1	0	1	0	0.0208	0	461	11.75	18.5
chr21	9869296	0	1	0	1	0	-0.0331	0	462	11.75	18.5
chr21	9869815	0	0.5333	0.4667	0.5333	0	0.6047	0	463	11.5	5
chr21	9869880	0	0.5333	0.4667	0.5333	0	0.4849	0	464	11.5	5
chr21	9869881	0	0.9667	0.0333	0.9667	0	-0.1467	0	465	12	7.25
chr21	9869930	0	1	0	1	0	-0.2747	0	466	12	7.25
chr21	9876139	0	1	0	1	0	-0.3779	0	467	27.25	8.75
chr21	9876255	0.0333	0.8667	0.1	0.8667	0	0.0801	0	468	23.75	17.5
chr21	9876267	0.0333	0.9667	0	0.9667	0	-0.1133	0	469	23.75	17.5
chr21	9876268	0.3333	0.6	0.0667	0.6	0	-0.2566	0	470	25.25	17.25
chr21	9876433	0.0667	0.9333	0	0.9333	0	-0.1497	0	471	23.75	17.5
chr21	9876434	0.0333	0.9	0.0667	0.9	0	0.0964	0	472	25.25	17.25
chr21	9876467	0	1	0	1	0	0.0838	0	473	25.25	17.25
chr21	9876832	0.0333	0.9667	0	0.9667	0	-0.0864	0	474	21.75	15.25
chr21	9876837	0.1	0.9	0	0.9	0	0.0421	0	475	21.75	15.25
chr21	9876838	0.0333	0.8667	0.1	0.8667	0	0.2427	0	476	23.5	13
chr21	9876842	0.0667	0.3667	0.5667	0.5667	1	0.4328	1	477	21.75	15.25
chr21	9876843	0.1333	0.7667	0.1	0.7667	0	-0.2166	0	478	23.5	13
chr21	9876890	0	1	0	1	0	-0.0844	0	479	21.75	15.25
chr21	9876891	0	0.9667	0.0333	0.9667	0	0.0199	0	480	23.5	13
chr21	9876903	0	1	0	1	0	0.2073	0	481	21.75	15.25
chr21	9876904	0.0667	0.9333	0	0.9333	0	-0.0539	0	482	23.5	13
chr21	9876905	0.0333	0.9667	0	0.9667	0	0.1688	0	483	21.75	15.25
chr21	9876906	0.0333	0.9333	0.0333	0.9333	0	-0.0167	0	484	23.5	13
chr21	9876938	0	1	0	1	0	-0.3971	0	485	21.75	15.25
chr21	9876939	0	1	0	1	0	-0.0136	0	486	23.5	13
chr21	9876962	0	1	0	1	0	-0.0385	0	487	21.75	15.25
chr21	9876963	0.0333	0.4667	0.5	0.5	1	0.4412	1	488	23.5	13
chr21	9876981	0	0.9667	0.0333	0.9667	0	-0.0298	0	489	21.75	15.25
chr21	9876982	0.3333	0.6333	0.0333	0.6333	0	-0.3909	0	490	23.5	13
chr21	9876999	0.0333	0.3	0.6667	0.6667	1	0.5329	1	491	23.5	13
chr21	9879239	0	0.4667	0.5333	0.5333	1	0.5678	1	492	18	10
chr21	9879270	0.1333	0.8	0.0667	0.8	0	-0.0994	0	493	18	10
chr21	9879271	0.1	0.8	0.1	0.8	0	-0.0981	0	494	19.5	11.25
chr21	9879278	0	1	0	1	0	-0.2089	0	495	18	10
chr21	9879279	0.0333	0.9333	0.0333	0.9333	0	0.2274	0	496	19.5	11.25
chr21	9879306	0	1	0	1	0	-0.3958	0	497	18	10
chr21	9879307	0.0333	0.8667	0.1	0.8667	0	0.155	0	498	19.5	11.25
chr21	9879392	0.0667	0.9333	0	0.9333	0	-0.2238	0	499	18	10
chr21	9879393	0	1	0	1	0	-0.1072	0	500	19.5	11.25
chr21	9879401	0	0.9667	0.0333	0.9667	0	0.3119	0	501	18	10
chr21	9879402	0.0333	0.8667	0.1	0.8667	0	0.1832	0	502	19.5	11.25
chr21	9879434	0.0333	0.9667	0	0.9667	0	-0.1266	0	503	19.5	11.25
chr21	9880072	0	1	0	1	0	-0.3082	0	504	15.75	36.5
chr21	9880095	0.0333	0.6333	0.3333	0.6333	0	0.2863	0	505	15.75	36.5
chr21	9880096	0.3667	0.5667	0.0667	0.5667	0	-0.372	0	506	19.75	29.25
chr21	9880112	0.0333	0.9333	0.0333	0.9333	0	-0.1637	0	507	15.75	36.5
chr21	9880113	0	0.7	0.3	0.7	0	0.4901	0	508	19.75	29.25
chr21	9880129	0	0.6667	0.3333	0.6667	0	0.4258	0	509	15.75	36.5
chr21	9880130	0	1	0	1	0	-0.0393	0	510	19.75	29.25
chr21	9880144	0	1	0	1	0	0.151	0	511	15.75	36.5
chr21	9880145	0	1	0	1	0	-0.1115	0	512	19.75	29.25
chr21	9880158	0	1	0	1	0	0.085	0	513	15.75	36.5
chr21	9880159	0.0667	0.9333	0	0.9333	0	-0.1167	0	514	19.75	29.25
chr21	9880213	0.0333	0.9667	0	0.9667	0	-0.1806	0	515	15.75	36.5
chr21	9880214	0	1	0	1	0	-0.0397	0	516	19.75	29.25
chr21	9880228	0	0.9667	0.0333	0.9667	0	0.1427	0	517	15.75	36.5
chr21	9880229	0	1	0	1	0	0.0385	0	518	19.75	29.25
chr21	9880234	0.0333	0.9	0.0667	0.9	0	0.2765	0	519	15	20.25
chr21	9880235	0.0667	0.9	0.0333	0.9	0	-0.1025	0	520	35.5	47.75
chr21	9880241	0.1667	0.8	0.0333	0.8	0	-0.1519	0	521	15	20.25
chr21	9880242	0	1	0	1	0	-0.233	0	522	15.75	18.5
chr21	9880252	0	1	0	1	0	-0.0268	0	523	15	20.25
chr21	9880253	0	1	0	1	0	-0.0139	0	524	15.75	18.5
chr21	9880263	0	1	0	1	0	0.2046	0	525	15	20.25
chr21	9880264	0	0.9667	0.0333	0.9667	0	0.0475	0	526	15.75	18.5
chr21	9880272	0.1	0.9	0	0.9	0	-0.3966	0	527	15	20.25
chr21	9880273	0	1	0	1	0	0.0767	0	528	15.75	18.5
chr21	9880318	0	1	0	1	0	-0.1669	0	529	23.75	56
chr21	9880319	0.0667	0.9333	0	0.9333	0	-0.1098	0	530	15.75	18.5
chr21	9880332	0	1	0	1	0	-0.2733	0	531	8.75	35.75
chr21	9880456	0	1	0	1	0	-0.2854	0	532	8.75	35.75
chr21	9882113	0	1	0	1	0	-0.0715	0	533	30.25	21.25
chr21	9882114	0	1	0	1	0	-0.0392	0	534	28	23.25
chr21	9882118	0	1	0	1	0	-0.0939	0	535	9	15.25
chr21	9882147	0	1	0	1	0	0.0825	0	536	9	15.25
chr21	9882164	0	1	0	1	0	0.0808	0	537	9	15.25
chr21	9882201	0	1	0	1	0	0	0	538	9	15.25
chr21	9882202	0	0.9667	0.0333	0.9667	0	0.1257	0	539	21.25	40.5
chr21	9882211	0.1	0.9	0	0.9	0	-0.3037	0	540	13.5	22.25
chr21	9882219	0.0333	0.7667	0.2	0.7667	0	0.2246	0	541	13.5	22.25
chr21	9882227	0	1	0	1	0	0.1306	0	542	13.5	22.25
chr21	9882247	0.4	0.6	0	0.6	0	-0.502	0	543	13.5	22.25
chr21	9906579	0.0667	0.9333	0	0.9333	0	-0.2833	0	544	6.5	11
chr21	9908338	0	1	0	1	0	-0.1875	0	545	5	4.75
chr21	9908399	0	1	0	1	0	0.0583	0	546	5	4.75
chr21	9908425	0	1	0	1	0	0.0917	0	547	5	4.75
chr21	9909491	0	0.9667	0.0333	0.9667	0	0.2268	0	548	13	8.75
chr21	9909516	0	1	0	1	0	0.225	0	549	13	8.75
chr21	9909517	0	1	0	1	0	-0.0804	0	550	14	11.25
chr21	9909518	0	1	0	1	0	0.5518	0	551	13	8.75
chr21	9909519	0	1	0	1	0	-0.0844	0	552	14	11.25
chr21	9909524	0	1	0	1	0	-0.0448	0	553	13	8.75
chr21	9909525	0	1	0	1	0	0.0799	0	554	14	11.25
chr21	9909536	0	1	0	1	0	0.1747	0	555	13	8.75
chr21	9909537	0.1333	0.8667	0	0.8667	0	-0.6101	0	556	14	11.25
chr21	9909568	0	1	0	1	0	-0.1601	0	557	13	8.75
chr21	9909569	0	0.9667	0.0333	0.9667	0	-0.0521	0	558	14	11.25
chr21	9909575	0.9667	0.0333	0	0.9667	-1	-0.7513	-1	559	13	8.75
chr21	9909576	0.5	0.4667	0.0333	0.5	-1	-0.4312	-1	560	14	11.25
chr21	9909601	0.0333	0.9	0.0667	0.9	0	-0.0655	0	561	12.25	7.25
chr21	9909602	0.9	0.1	0	0.9	-1	-0.7299	-1	562	12.75	10.25
chr21	9909605	0	1	0	1	0	-0.0608	0	563	12.5	8.5
chr21	9909606	0	1	0	1	0	0.0332	0	564	13	10.75
chr21	9909607	0.0667	0.9333	0	0.9333	0	-0.3659	0	565	12.75	8.75
chr21	9909608	0	1	0	1	0	0	0	566	13.75	11.25
chr21	9909611	0	1	0	1	0	0.3066	0	567	12.75	8.75
chr21	9909612	0	1	0	1	0	-0.1309	0	568	14	11.25
chr21	9909618	0	1	0	1	0	-0.0018	0	569	12.75	8.75
chr21	9909619	0	1	0	1	0	-0.0378	0	570	14	11.25
chr21	9909649	0	1	0	1	0	-0.1776	0	571	13	8.75
chr21	9909650	0	1	0	1	0	-0.0156	0	572	14	11.25
chr21	9909656	0	1	0	1	0	0	0	573	13	8.75
chr21	9909657	0	1	0	1	0	-0.0469	0	574	14	11.25
chr21	9909698	0	1	0	1	0	0.1212	0	575	14	11.25
chr21	9910375	0	1	0	1	0	-0.0992	0	576	7.25	17.75
chr21	9910402	0.2	0.8	0	0.8	0	-0.3909	0	577	7.25	17.75
chr21	9910439	0	0.9333	0.0667	0.9333	0	0.0125	0	578	7.25	17.75
chr21	9910468	0.2	0.7667	0.0333	0.7667	0	-0.071	0	579	7.25	17.75
chr21	9910499	0.3667	0.6	0.0333	0.6	0	-0.2927	0	580	10	16
chr21	9910500	0.1667	0.8	0.0333	0.8	0	-0.1481	0	581	17.5	33
chr21	9910529	0	0.5	0.5	0.5	0	0.498	0	582	10	16
chr21	9910530	0.0667	0.9333	0	0.9333	0	0.0428	0	583	10.25	15.25
chr21	9910547	0.0667	0.7667	0.1667	0.7667	0	0.1006	0	584	45.75	30
chr21	9910548	0	0.9333	0.0667	0.9333	0	0.0443	0	585	40	32.25
chr21	9910628	0.1667	0.7667	0.0667	0.7667	0	-0.156	0	586	29.75	17
chr21	9913589	0	1	0	1	0	0.3646	0	587	10.75	6.25
chr21	9913613	0	1	0	1	0	-0.0435	0	588	10.75	6.25
chr21	9913629	0	1	0	1	0	0.0099	0	589	10.75	6.25
chr21	9913712	0	1	0	1	0	0.1805	0	590	10.75	6.25
chr21	9913739	0.1	0.9	0	0.9	0	-0.0667	0	591	43	30.75
chr21	9913767	0	1	0	1	0	0.2432	0	592	32.5	20.25
chr21	9913770	0	1	0	1	0	0.2588	0	593	32.5	20.25
chr21	9913800	0.0667	0.9333	0	0.9333	0	-0.4398	0	594	32.5	20.25
chr21	9913833	0	1	0	1	0	-0.295	0	595	18.75	20.5
chr21	9913849	0	1	0	1	0	-0.2125	0	596	18.75	20.5
chr21	9913885	0	1	0	1	0	-0.2458	0	597	18.75	20.5
chr21	9913890	0	1	0	1	0	-0.0771	0	598	18.75	20.5
chr21	9925836	0	0.8333	0.1667	0.8333	0	0.3922	0	599	20	21.5
chr21	9925845	0	0.9333	0.0667	0.9333	0	0.3318	0	600	20	21.5
chr21	9925913	0	1	0	1	0	-0.0348	0	601	20	21.5
chr21	9925917	0	1	0	1	0	0.1078	0	602	20	21.5
chr21	9925954	0	1	0	1	0	-0.2274	0	603	20	21.5
chr21	9925964	0	1	0	1	0	0.375	0	604	20	21.5
chr21	9925972	0	0.9667	0.0333	0.9667	0	0.2368	0	605	20	21.5
chr21	9925978	0.4	0.6	0	0.6	0	-0.6102	0	606	20	21.5
chr21	9925995	0	1	0	1	0	0.1252	0	607	20	21.5
chr21	9926005	0	1	0	1	0	0.2075	0	608	19.25	8.75
chr21	9926039	0	1	0	1	0	0.1017	0	609	19.25	8.75
chr21	9926040	0	1	0	1	0	-0.2519	0	610	16	10
chr21	9926052	0	1	0	1	0	0.0091	0	611	19.25	8.75
chr21	9926053	0.0667	0.9333	0	0.9333	0	-0.415	0	612	16	10
chr21	9926079	0	1	0	1	0	-0.0206	0	613	19.25	8.75
chr21	9926080	0.0333	0.9667	0	0.9667	0	-0.3653	0	614	16	10
chr21	9926092	0	1	0	1	0	0.0852	0	615	19.25	8.75
chr21	9926093	0	1	0	1	0	0.0031	0	616	16	10
chr21	9926102	0	1	0	1	0	-0.0554	0	617	19.25	8.75
chr21	9926103	0.0333	0.9667	0	0.9667	0	-0.1022	0	618	16	10
chr21	9926148	0	1	0	1	0	0.0572	0	619	19.25	8.75
chr21	9926149	0	1	0	1	0	-0.0376	0	620	16	10
chr21	9926153	0	1	0	1	0	-0.1264	0	621	16	10
chr21	9926563	0.9667	0.0333	0	0.9667	-1	-0.9438	-1	622	21.5	13.25
chr21	9926564	0	1	0	1	0	0	0	623	19.25	9
chr21	9926567	0.1333	0.8667	0	0.8667	0	-0.675	0	624	21.5	13.25
chr21	9926568	0	1	0	1	0	-0.4816	0	625	19.25	9
chr21	9926585	0.0333	0.9667	0	0.9667	0	-0.4938	0	626	21.5	13.25
chr21	9926586	0.1333	0.8667	0	0.8667	0	-0.6956	0	627	19.25	9
chr21	9926594	0.1	0.9	0	0.9	0	-0.6312	0	628	21.5	13.25
chr21	9926595	0	1	0	1	0	-0.7283	0	629	19.25	9
chr21	9926601	1	0	0	1	-1	-0.9438	-1	630	21.5	13.25
chr21	9926602	0.9667	0.0333	0	0.9667	-1	-0.9565	-1	631	19.25	9
chr21	9926626	0	1	0	1	0	0	0	632	21.5	13.25
chr21	9926627	1	0	0	1	-1	-0.8848	-1	633	19.25	9
chr21	9926653	1	0	0	1	-1	-0.9097	-1	634	13.25	16.5
chr21	9926671	0.6667	0.3333	0	0.6667	-1	-0.6389	-1	635	13.25	16.5
chr21	9926672	0.5667	0.4333	0	0.5667	-1	-0.691	-1	636	13.5	17
chr21	9926673	0.0333	0.9667	0	0.9667	0	-0.3854	0	637	13.25	16.5
chr21	9926674	0.2	0.8	0	0.8	0	-0.5266	0	638	13.5	17
chr21	9926682	0	1	0	1	0	-0.7111	0	639	13.25	16.5
chr21	9926683	0.2333	0.7667	0	0.7667	0	-0.598	0	640	13.5	17
chr21	9926684	0	1	0	1	0	-0.461	0	641	13.25	16.5
chr21	9926685	1	0	0	1	-1	-0.903	-1	642	13.5	17
chr21	9926686	0.0667	0.9333	0	0.9333	0	-0.375	0	643	13.25	16.5
chr21	9926687	0.0667	0.9333	0	0.9333	0	-0.6004	0	644	13.5	17
chr21	9926693	1	0	0	1	-1	-0.816	-1	645	13.25	16.5
chr21	9926694	0.8667	0.1333	0	0.8667	-1	-0.5848	-1	646	13.5	17
chr21	9926701	0.1667	0.8333	0	0.8333	0	-0.4459	0	647	13.25	16.5
chr21	9926702	0.1	0.9	0	0.9	0	-0.4197	0	648	13.5	17
chr21	9926712	0	1	0	1	0	-0.4083	0	649	13.25	16.5
chr21	9926713	0	1	0	1	0	0.0684	0	650	13.5	17
chr21	9926734	0	1	0	1	0	0.143	0	651	13.25	16.5
chr21	9926735	0.0333	0.9667	0	0.9667	0	-0.2365	0	652	13.5	17
chr21	9926741	0	1	0	1	0	-0.508	0	653	13.25	16.5
chr21	9926742	0.5333	0.4667	0	0.5333	-1	-0.6644	-1	654	13.5	17
chr21	9926765	1	0	0	1	-1	-0.8365	-1	655	13.5	17
chr21	9926775	0.9	0.1	0	0.9	-1	-0.6472	-1	656	13.5	37.75
chr21	9926777	1	0	0	1	-1	-0.7801	-1	657	13.5	37.75
chr21	9926808	0.7333	0.2667	0	0.7333	-1	-0.6847	-1	658	13.5	37.75
chr21	9926810	1	0	0	1	-1	-0.7994	-1	659	13.5	37.75
chr21	9926826	0.8	0.2	0	0.8	-1	-0.5706	-1	660	13.5	37.75
chr21	9926828	0.6333	0.3667	0	0.6333	-1	-0.5918	-1	661	13.5	37.75
chr21	9926883	0.9	0.1	0	0.9	-1	-0.5694	-1	662	13.5	37.75
chr21	9926886	0.9667	0.0333	0	0.9667	-1	-0.9258	-1	663	10	7.75
chr21	9926887	1	0	0	1	-1	-0.6155	-1	664	25.5	47.75
chr21	9926892	0.1667	0.8333	0	0.8333	0	-0.4851	0	665	10	7.75
chr21	9926895	0.9667	0.0333	0	0.9667	-1	-0.6739	-1	666	10	7.75
chr21	9926928	0.6	0.4	0	0.6	-1	-0.6673	-1	667	10	7.75
chr21	9926932	0	1	0	1	0	0	0	668	10	7.75
chr21	9926990	0.8	0.2	0	0.8	-1	-0.6934	-1	669	13.25	5.25
chr21	9927032	0.3	0.7	0	0.7	0	-0.4658	0	670	13.25	5.25
chr21	9927038	0.4	0.6	0	0.6	0	-0.6076	0	671	13.25	5.25
chr21	9927045	0.8667	0.1333	0	0.8667	-1	-0.6143	-1	672	13.25	5.25
chr21	9927058	1	0	0	1	-1	-0.9226	-1	673	13.25	5.25
chr21	9927065	0.9667	0.0333	0	0.9667	-1	-0.8667	-1	674	13.25	5.25
chr21	9927088	0	1	0	1	0	-0.5167	0	675	13.25	5.25
chr21	9931262	0	1	0	1	0	0	0	676	20	37.5
chr21	9931323	0	1	0	1	0	0.1417	0	677	20	37.5
chr21	9963570	0	1	0	1	0	0.1779	0	678	9.25	8.5
chr21	9963727	0	1	0	1	0	-0.0137	0	679	9.25	8.5
chr21	9963728	0.0333	0.9667	0	0.9667	0	-0.0318	0	680	13	11.25
chr21	9963752	0.1	0.8667	0.0333	0.8667	0	-0.2358	0	681	13	11.25
chr21	9968240	0	1	0	1	0	0	0	682	7	14.25
chr21	9968266	0	1	0	1	0	0.3542	0	683	7	14.25
chr21	9968268	0	1	0	1	0	-0.2057	0	684	7	14.25
chr21	9968282	0	1	0	1	0	-0.1809	0	685	7	14.25
chr21	9968303	0	1	0	1	0	-0.034	0	686	29	19
chr21	9968319	0.0333	0.9333	0.0333	0.9333	0	-0.2134	0	687	29	19
chr21	9968332	0	1	0	1	0	0.056	0	688	29	19
chr21	9968353	0	1	0	1	0	0.0527	0	689	29	19
chr21	9968372	0.1667	0.8333	0	0.8333	0	-0.1537	0	690	29	19
chr21	9968384	0.1333	0.8667	0	0.8667	0	-0.3455	0	691	29	19
chr21	9968389	0.0333	0.9667	0	0.9667	0	-0.1029	0	692	29	19
chr21	9968399	0.4667	0.5	0.0333	0.5	0	-0.2399	0	693	29	19
chr21	9968417	0.0333	0.9667	0	0.9667	0	-0.0226	0	694	29	19
chr21	9968419	0	1	0	1	0	0.1132	0	695	29	19
chr21	9968424	0	1	0	1	0	-0.2261	0	696	29	19
chr21	9968430	0.3667	0.6333	0	0.6333	0	-0.3198	0	697	29	19
chr21	9968432	0.2333	0.7333	0.0333	0.7333	0	-0.2889	0	698	29	19
chr21	9968470	0.0333	0.9667	0	0.9667	0	0.0851	0	699	6.5	15.5
chr21	9968471	0	1	0	1	0	0.2264	0	700	29	19
